source,target,weight
1,1,0.9248583333333332
1,2,0.007608333333333334
1,3,0.0022666666666666664
1,4,0.026049999999999997
1,5,0.009358333333333331
1,6,0.003516666666666666
1,7,0.008191666666666667
1,8,0.00016666666666666666
1,9,0.0009416666666666668
1,10,0.0011
1,11,0.0
1,12,0.0004916666666666667
1,13,0.0003750000000000001
1,14,0.0
1,15,0.004933333333333333
1,16,0.0004083333333333333
1,17,0.0003333333333333333
1,18,0.0004
1,19,4.1666666666666665e-05
1,20,0.0007666666666666668
1,21,4.1666666666666665e-05
1,22,0.0
1,23,0.0002916666666666667
1,24,4.1666666666666665e-05
1,26,4.1666666666666665e-05
1,27,0.0
1,28,4.1666666666666665e-05
1,30,4.1666666666666665e-05
1,31,4.1666666666666665e-05
1,33,0.0002833333333333333
1,34,8.333333333333333e-05
1,35,0.000125
1,36,0.00016666666666666666
1,37,0.00020833333333333332
1,38,4.1666666666666665e-05
1,39,0.0
1,40,0.0
1,41,0.0
1,42,0.0
1,43,0.0
1,44,0.0
1,45,0.0
1,46,4.1666666666666665e-05
1,47,0.0
1,48,0.00016666666666666666
1,49,0.0
1,50,0.0
1,51,8.333333333333333e-05
1,53,0.0
1,54,4.1666666666666665e-05
1,55,0.0
1,56,0.0
1,58,0.0006083333333333334
1,60,0.0
1,61,0.0
1,62,0.0
1,63,4.1666666666666665e-05
1,64,4.1666666666666665e-05
1,65,0.0
1,66,0.0
1,67,4.1666666666666665e-05
1,68,0.0
1,69,4.1666666666666665e-05
1,70,0.0
1,71,0.0
1,72,8.333333333333333e-05
1,73,0.0
1,74,0.0
1,75,4.1666666666666665e-05
1,76,0.00020833333333333332
1,78,0.0
1,79,4.1666666666666665e-05
1,80,4.1666666666666665e-05
1,81,4.1666666666666665e-05
1,82,4.1666666666666665e-05
1,83,0.0
1,84,0.0
1,87,0.0
1,89,4.1666666666666665e-05
1,90,0.0
1,96,0.0043416666666666655
1,97,4.1666666666666665e-05
1,98,0.0
1,99,0.0
1,103,0.0002916666666666667
1,108,0.000575
1,109,0.0
2,1,0.07693333333333334
2,2,0.6439
2,3,0.09218333333333333
2,4,0.0045833333333333325
2,5,0.004633333333333333
2,6,0.035666666666666666
2,7,0.006783333333333333
2,8,0.0
2,9,0.0
2,10,0.000775
2,12,0.0041916666666666665
2,13,0.001933333333333333
2,14,0.0004
2,15,0.014683333333333331
2,16,0.0
2,17,0.0019166666666666663
2,18,0.012825
2,19,0.0
2,20,0.0
2,23,0.0007583333333333334
2,24,0.0
2,26,0.0
2,28,0.0
2,30,0.0007583333333333334
2,33,0.0007666666666666668
2,34,0.0
2,36,0.0004083333333333333
2,37,0.0003916666666666667
2,38,0.0
2,45,0.0
2,48,0.0
2,49,0.0
2,65,0.00036666666666666667
2,70,0.0
2,71,0.0
2,72,0.0
2,93,0.0
2,96,0.08280833333333333
2,97,0.0
2,98,0.0011749999999999998
2,99,0.0004
2,103,0.007716666666666666
2,108,0.0031083333333333327
3,1,0.012066666666666665
3,2,0.05343333333333334
3,3,0.6954750000000001
3,4,0.00095
