"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
63,55613,49,15,25,37,126,49,0,0.0022585502258550224,105,33,0.31425578516331776,1
64,55607,53,13,25,37,128,53,0,0.002294400229440023,118,34,0.2881111770188967,1
65,55598,61,10,28,36,135,55,0,0.0024198752419875244,134,34,0.2537124095216775,1
66,55594,61,10,26,37,134,60,0,0.002401950240195024,148,37,0.24998310924937506,1
67,55586,65,7,29,39,140,62,0,0.002509500250950025,166,36,0.2168544063610626,1
68,55581,63,7,30,41,141,66,0,0.002527425252742525,185,41,0.22160964272201503,1
69,55575,63,10,28,43,144,69,0,0.002581200258120026,206,43,0.2087277316635115,1
70,55573,62,12,23,41,138,77,0,0.0024736502473650247,230,44,0.19129603060736491,1
71,55567,62,14,20,42,138,83,0,0.0024736502473650247,254,45,0.17715837959135466,1
72,55562,62,15,22,41,140,86,0,0.002509500250950025,278,44,0.15826768821265422,1
73,55555,63,18,21,42,144,89,0,0.002581200258120026,299,46,0.15384100866191766,1
74,55546,65,18,18,45,146,96,0,0.0026170502617050262,324,43,0.13271195333477362,1
75,55542,60,20,19,46,145,101,0,0.002599125259912526,349,44,0.1260708862210252,1
76,55535,59,20,21,48,148,105,0,0.0026529002652900266,372,43,0.11558829063734846,1
77,55532,61,18,22,47,148,108,0,0.0026529002652900266,399,45,0.11277912834264806,1
78,55529,56,17,26,49,148,111,0,0.0026529002652900266,422,46,0.109002156347006,1
79,55524,56,15,28,50,149,115,0,0.0026708252670825266,450,46,0.10221995066776295,1
80,55519,55,18,27,49,149,120,0,0.0026708252670825266,472,49,0.10381135992881507,1
81,55513,57,18,27,47,149,126,0,0.0026708252670825266,504,53,0.10515664371738656,1
82,55506,62,17,29,47,155,127,0,0.0027783752778375278,532,51,0.09586285972068194,1
83,55499,64,17,28,48,157,132,0,0.002814225281422528,566,55,0.09717142806664193,1
84,55492,67,14,29,52,162,134,0,0.002903850290385029,600,55,0.09166513891435144,1
85,55489,66,10,32,53,161,138,0,0.002885925288592529,637,57,0.08948054190672046,1
86,55482,70,9,30,53,162,144,0,0.002903850290385029,676,59,0.08727681543172439,1
87,55478,64,9,31,59,163,147,0,0.0029217752921775293,708,57,0.08050733746698494,1
88,55472,63,6,34,63,166,150,0,0.0029755502975550296,750,62,0.08266556445914054,1
89,55469,65,3,34,58,160,159,0,0.0028680002868000285,784,64,0.0816316118416857,1
90,55462,63,7,34,62,166,160,0,0.0029755502975550296,824,64,0.07766896032815136,1
91,55458,64,7,34,58,163,167,0,0.0029217752921775293,862,62,0.07192491966450505,1
92,55449,67,9,32,59,167,172,0,0.00299347529934753,899,64,0.0711894194725309,1
93,55440,72,10,32,56,170,178,0,0.0030472503047250304,943,68,0.07210952163815866,1
94,55435,71,11,31,56,169,184,0,0.0030293253029325304,980,66,0.06734625156886154,1
95,55434,67,9,31,60,167,187,0,0.00299347529934753,1027,68,0.06621162403481952,1
96,55426,70,12,27,60,169,193,0,0.0030293253029325304,1076,70,0.06505515747994907,1
97,55418,74,14,25,59,172,198,0,0.003083100308310031,1121,66,0.0588754783632617,1
98,55415,68,13,28,62,171,202,0,0.003065175306517531,1170,71,0.06068324202357245,1
99,55408,70,13,28,63,174,206,0,0.003118950311895031,1213,74,0.06100526788732162,1
100,55401,71,14,26,62,173,214,0,0.003101025310102531,1262,73,0.05784423261305378,1
101,55398,67,18,24,61,170,220,0,0.0030472503047250304,1303,76,0.05832649020345201,1
102,55390,67,22,25,58,172,226,0,0.003083100308310031,1351,77,0.056994396784627796,1
103,55386,62,24,26,60,172,230,0,0.003083100308310031,1401,78,0.05567412081284216,1
104,55376,69,23,28,60,180,232,0,0.0032265003226500323,1446,76,0.05255841937469312,1
105,55371,70,23,29,60,182,235,0,0.0032623503262350327,1495,81,0.05418023959705955,1
106,55361,79,16,37,57,189,238,0,0.003387825338782534,1542,81,0.0525288422254071,1
107,55353,79,21,33,58,191,244,0,0.0034236753423675342,1586,85,0.05359360911974073,1
108,55349,78,18,34,62,192,247,0,0.0034416003441600346,1627,84,0.05162844727444822,1
109,55344,76,19,36,60,191,253,0,0.0034236753423675342,1671,85,0.05086743945278604,1
110,55337,76,16,40,64,196,255,0,0.003513300351330035,1716,85,0.049533510876976244,1
111,55330,77,13,45,62,197,261,0,0.0035312253531225354,1759,88,0.05002814082921644,1
112,55322,80,14,45,57,196,270,0,0.003513300351330035,1800,89,0.04944416975461247,1
113,55316,78,16,46,56,196,276,0,0.003513300351330035,1845,89,0.048238220931051866,1
114,55307,79,19,47,57,202,279,0,0.003620850362085036,1894,88,0.04646226788665318,1
115,55305,72,17,49,63,201,282,0,0.003602925360292536,1938,87,0.044891409229054546,1
116,55297,75,17,49,60,201,290,0,0.003602925360292536,1989,86,0.0432375905601279,1
117,55290,78,14,51,60,203,295,0,0.0036387753638775365,2036,86,0.042239478195097276,1
118,55285,76,16,51,60,203,300,0,0.0036387753638775365,2087,91,0.043603049338527364,1
119,55276,81,12,52,58,203,309,0,0.0036387753638775365,2136,90,0.04213463420115074,1
120,55269,82,15,48,59,204,315,0,0.0036567003656700365,2186,94,0.04300071820348488,1
121,55263,78,17,46,60,201,324,0,0.003602925360292536,2231,93,0.04168515605039869,1
122,55258,77,17,45,61,200,330,0,0.0035850003585000357,2281,95,0.041648217237101104,1
123,55251,74,18,44,63,199,338,0,0.0035670753567075358,2328,91,0.03908917917019256,1
124,55247,72,20,40,65,197,344,0,0.0035312253531225354,2378,98,0.041210928465397534,1
125,55242,69,25,39,66,199,347,0,0.0035670753567075358,2423,99,0.04085827132368417,1
126,55233,72,23,39,66,200,355,0,0.0035850003585000357,2471,95,0.03844581770207324,1
127,55225,78,23,36,62,199,364,0,0.0035670753567075358,2518,95,0.03772820600394756,1
128,55219,74,23,35,67,199,370,0,0.0035670753567075358,2570,100,0.03891035443441854,1
129,55215,72,24,35,68,199,374,0,0.0035670753567075358,2614,100,0.038255400706194695,1
130,55206,75,20,38,72,205,377,0,0.003674625367462537,2665,99,0.037148078243608836,1
131,55200,72,20,39,74,205,383,0,0.003674625367462537,2712,99,0.036504290175921175,1
132,55191,77,17,44,71,209,388,0,0.0037463253746325377,2756,103,0.03737286874866201,1
133,55187,73,20,45,72,210,391,0,0.0037642503764250376,2799,109,0.03894234032747292,1
134,55178,80,17,47,71,215,395,0,0.0038538753853875384,2843,109,0.03833964706420308,1
135,55174,81,18,46,64,209,405,0,0.0037463253746325377,2886,110,0.03811490604675659,1
136,55161,85,17,48,66,216,411,0,0.003871800387180039,2931,106,0.03616500796653713,1
137,55157,81,18,51,63,213,418,0,0.003818025381802538,2978,111,0.03727321264871508,1
138,55146,82,21,48,62,213,429,0,0.003818025381802538,3009,108,0.035892203748076605,1
139,55137,84,24,45,63,216,435,0,0.003871800387180039,3042,108,0.035502841870999766,1
140,55129,85,24,43,65,217,442,0,0.0038897253889725388,3074,108,0.03513326241619253,1
141,55122,84,26,45,69,224,442,0,0.00401520040152004,3110,105,0.033761949318490934,1
142,55114,87,22,51,65,225,449,0,0.004033125403312541,3148,106,0.033672065844771774,1
143,55104,88,22,53,66,229,455,0,0.004104825410482541,3182,108,0.03394081099682276,1
144,55098,86,24,54,68,232,458,0,0.004158600415860042,3217,115,0.03574747980267391,1
145,55086,84,25,55,70,234,468,0,0.004194450419445042,3257,116,0.03561548782472267,1
146,55074,91,20,55,66,232,482,0,0.004158600415860042,3295,115,0.03490125978373358,1
147,55067,87,26,53,68,234,487,0,0.004194450419445042,3331,113,0.033923644780411946,1
148,55061,86,24,53,75,238,489,0,0.004266150426615043,3359,111,0.03304545089178061,1
149,55053,91,22,53,73,239,496,0,0.004284075428407543,3387,109,0.032181776847425896,1
150,55046,91,20,57,74,242,500,0,0.004337850433785043,3428,110,0.032088587839592064,1
151,55038,94,19,58,71,242,508,0,0.004337850433785043,3464,113,0.032621152941244395,1
152,55030,97,18,56,70,241,517,0,0.004319925431992543,3506,112,0.03194514562137586,1
153,55022,97,11,62,74,244,522,0,0.004373700437370044,3543,108,0.030482555792955706,1
154,55011,100,12,61,78,251,526,0,0.004499175449917545,3583,108,0.030142254696470284,1
155,55003,102,10,62,77,251,534,0,0.004499175449917545,3617,114,0.031517745320029524,1
156,54995,100,11,59,76,246,547,0,0.004409550440955044,3658,115,0.03143785828906974,1
157,54988,96,16,57,77,246,554,0,0.004409550440955044,3692,116,0.03141919983965374,1
158,54982,96,17,56,78,247,559,0,0.0044274754427475445,3721,112,0.03009935474508265,1
159,54970,105,15,53,76,249,569,0,0.0044633254463325445,3756,115,0.030617596864758078,1
160,54965,103,16,53,76,248,575,0,0.004445400444540044,3784,109,0.02880542070449074,1
161,54957,105,17,52,70,244,587,0,0.004373700437370044,3813,103,0.02701277992976677,1
162,54949,104,20,51,71,246,593,0,0.004409550440955044,3843,103,0.0268019078795007,1
163,54937,110,23,51,68,252,599,0,0.004517100451710045,3873,104,0.026852499735347958,1
164,54931,97,30,55,69,251,606,0,0.004499175449917545,3904,105,0.026895422911314262,1
165,54921,96,32,50,74,252,615,0,0.004517100451710045,3933,106,0.026951368036186023,1
166,54911,100,30,46,72,248,629,0,0.004445400444540044,3967,107,0.026972455325295373,1
167,54899,100,30,47,73,250,639,0,0.004481250448125045,4004,107,0.02672320998199305,1
168,54885,104,33,52,71,260,643,0,0.004660500466050046,4041,111,0.027468380429645063,1
169,54880,102,32,53,72,259,649,0,0.004642575464257547,4071,109,0.02677468244980975,1
170,54874,99,28,53,74,254,660,0,0.004552950455295046,4100,107,0.02609749732317726,1
171,54865,96,26,55,79,256,667,0,0.004588800458880046,4124,110,0.026673068203035395,1
172,54855,103,21,58,79,261,672,0,0.004678425467842547,4150,117,0.02819270315011289,1
173,54846,106,21,56,79,262,680,0,0.004696350469635047,4177,112,0.02681343832071266,1
174,54837,111,16,58,79,264,687,0,0.004732200473220047,4208,117,0.027804116435084517,1
175,54822,112,17,63,85,277,689,0,0.00496522549652255,4236,121,0.02856461623083987,1
176,54811,112,21,63,87,283,694,0,0.0050727755072775505,4265,123,0.028839322768293624,1
177,54797,119,21,65,87,292,699,0,0.0052341005234100525,4291,119,0.02773239866604832,1
178,54788,121,21,62,82,286,714,0,0.005126550512655051,4320,117,0.02708327064057722,1
179,54773,127,20,62,83,292,723,0,0.0052341005234100525,4337,113,0.026054816567174156,1
180,54764,125,22,63,85,295,729,0,0.005287875528787553,4360,109,0.024999942660681968,1
181,54750,127,26,64,89,306,732,0,0.005485050548505055,4388,112,0.02552409862329393,1
182,54741,127,26,60,91,304,743,0,0.005449200544920055,4413,113,0.025606105583264028,1
183,54727,134,23,64,88,309,752,0,0.005538825553882555,4440,108,0.02432426953993347,1
184,54713,133,28,64,89,314,761,0,0.005628450562845056,4468,110,0.024619461460471215,1
185,54698,139,30,61,88,318,772,0,0.005700150570015057,4483,107,0.0238678923312685,1
186,54684,141,31,65,92,329,775,0,0.005897325589732559,4503,104,0.023095662678963624,1
187,54671,142,31,64,96,333,784,0,0.00596902559690256,4530,109,0.024061757038063934,1
188,54658,146,31,67,97,341,789,0,0.006112425611242561,4554,108,0.02371536294386705,1
189,54646,149,27,71,97,344,798,0,0.006166200616620062,4583,108,0.023565298788350886,1
190,54633,156,26,66,95,343,812,0,0.006148275614827561,4603,108,0.0234629079667435,1
191,54629,153,25,66,97,341,818,0,0.006112425611242561,4632,113,0.0243954568319153,1
192,54622,150,28,64,96,338,828,0,0.006058650605865061,4663,115,0.024662181723822164,1
193,54606,151,29,64,98,342,840,0,0.006130350613035062,4697,113,0.02405785808418547,1
194,54595,144,34,61,105,344,849,0,0.006166200616620062,4731,118,0.024941820034199886,1
195,54583,143,31,66,109,349,856,0,0.006255825625582563,4760,121,0.025420114663624656,1
196,54566,149,31,65,109,354,868,0,0.006345450634545063,4794,122,0.025448424179340467,1
197,54554,147,27,71,115,360,874,0,0.006453000645300065,4829,126,0.02609230463386905,1
198,54543,144,26,73,120,363,882,0,0.006506775650677565,4861,128,0.02633197627653512,1
199,54535,138,26,70,124,358,895,0,0.006417150641715064,4894,131,0.026767415677532328,1
200,54524,137,26,67,129,359,905,0,0.006435075643507564,4924,125,0.025385813595017067,1
201,54502,145,30,68,131,374,912,0,0.006703950670395067,4954,128,0.025837654748375558,1
202,54479,154,33,63,136,386,923,0,0.006919050691905069,4981,131,0.026299886970714774,1
203,54460,163,33,63,131,390,938,0,0.00699075069907507,5012,125,0.02494009389446549,1
204,54447,165,34,61,130,390,951,0,0.00699075069907507,5044,125,0.024781869980432233,1
205,54430,169,34,62,132,397,961,0,0.007116225711622571,5073,122,0.024048838855038723,1
206,54417,171,32,64,134,401,970,0,0.007187925718792572,5101,126,0.024700990588138426,1
207,54401,170,35,61,143,409,978,0,0.007331325733132573,5127,126,0.024575727373264338,1
208,54389,173,37,63,138,411,988,0,0.007367175736717573,5151,125,0.02426708548420601,1
209,54376,169,42,66,142,419,993,0,0.007510575751057575,5180,120,0.023165978444057055,1
210,54362,165,48,69,141,423,1003,0,0.007582275758227576,5202,116,0.022299072858375898,1
211,54354,160,46,67,140,413,1021,0,0.007403025740302574,5223,116,0.02220941564346995,1
212,54335,165,41,76,139,421,1032,0,0.007546425754642576,5242,117,0.022319682717125682,1
213,54316,168,41,76,139,424,1048,0,0.007600200760020076,5263,121,0.022990646037153645,1
214,54299,170,41,77,144,432,1057,0,0.007743600774360078,5291,128,0.02419197846913916,1
215,54291,164,39,81,148,432,1065,0,0.007743600774360078,5320,123,0.023120257292749448,1
216,54275,171,35,84,147,437,1076,0,0.007833225783322578,5352,125,0.02335571121877575,1
217,54260,175,34,86,149,444,1084,0,0.007958700795870079,5391,128,0.023743231787735505,1
218,54241,180,41,76,149,446,1101,0,0.00799455079945508,5424,131,0.024151872876340567,1
219,54231,179,38,81,143,441,1116,0,0.00790492579049258,5469,137,0.02505023761156041,1
220,54218,181,37,84,144,446,1124,0,0.00799455079945508,5516,139,0.025199374185325987,1
221,54211,170,33,84,153,440,1137,0,0.007887000788700079,5568,147,0.026400814653709314,1
222,54196,168,38,85,151,442,1150,0,0.00792285079228508,5620,150,0.026690343967359486,1
223,54180,175,36,85,150,446,1162,0,0.00799455079945508,5677,158,0.027831552172710633,1
224,54169,174,36,85,150,445,1174,0,0.00797662579766258,5734,162,0.028252479503872507,1
225,54156,180,37,80,144,441,1191,0,0.00790492579049258,5794,169,0.02916805459431378,1
226,54139,180,41,77,146,444,1205,0,0.007958700795870079,5857,164,0.02800063513635797,1
227,54125,182,37,82,143,444,1219,0,0.007958700795870079,5911,158,0.026729780528200763,1
228,54116,179,38,82,138,437,1235,0,0.007833225783322578,5964,157,0.026324570213664966,1
229,54098,180,41,82,136,439,1251,0,0.007869075786907579,6019,161,0.02674858490017461,1
230,54079,182,45,86,136,449,1260,0,0.008048325804832581,6075,168,0.027654275466213223,1
231,54062,182,46,85,145,458,1268,0,0.008209650820965081,6142,176,0.02865511453091089,1
232,54050,182,44,90,147,463,1275,0,0.008299275829927583,6205,173,0.027880696405001765,1
233,54037,177,48,91,143,459,1292,0,0.008227575822757582,6265,170,0.027134832985102976,1
0,55787,1,0,0,0,1,0,0,1.7925001792500178e-5,0,0,0.0,2
1,55787,1,0,0,0,1,0,0,1.7925001792500178e-5,0,0,0.0,2
2,55787,1,0,0,0,1,0,0,1.7925001792500178e-5,0,0,0.0,2
3,55787,0,1,0,0,1,0,0,1.7925001792500178e-5,0,0,0.0,2
4,55787,0,1,0,0,1,0,0,1.7925001792500178e-5,0,0,0.0,2
5,55787,0,1,0,0,1,0,0,1.7925001792500178e-5,0,0,0.0,2
6,55787,0,1,0,0,1,0,0,1.7925001792500178e-5,0,0,0.0,2
7,55787,0,1,0,0,1,0,0,1.7925001792500178e-5,0,0,0.0,2
8,55786,1,1,0,0,2,0,0,3.5850003585000356e-5,0,0,0.0,2
9,55786,1,1,0,0,2,0,0,3.5850003585000356e-5,0,0,0.0,2
10,55786,1,1,0,0,2,0,0,3.5850003585000356e-5,0,0,0.0,2
11,55785,2,1,0,0,3,0,0,5.377500537750054e-5,0,0,0.0,2
12,55783,4,0,1,0,5,0,0,8.962500896250089e-5,0,0,0.0,2
13,55783,4,0,1,0,5,0,0,8.962500896250089e-5,0,0,0.0,2
14,55780,6,1,1,0,8,0,0,0.00014340001434000142,0,0,0.0,2
15,55780,6,1,1,0,8,0,0,0.00014340001434000142,0,0,0.0,2
16,55779,7,1,0,0,8,1,0,0.00014340001434000142,0,0,0.0,2
17,55779,6,1,0,1,8,1,0,0.00014340001434000142,0,0,0.0,2
18,55779,5,2,0,1,8,1,0,0.00014340001434000142,0,0,0.0,2
19,55779,5,2,0,1,8,1,0,0.00014340001434000142,0,0,0.0,2
20,55777,7,2,0,1,10,1,0,0.00017925001792500178,0,0,0.0,2
21,55776,8,2,0,1,11,1,0,0.00019717501971750197,0,0,0.0,2
22,55776,8,2,0,1,11,1,0,0.00019717501971750197,0,0,0.0,2
23,55775,7,4,0,1,12,1,0,0.00021510002151000216,0,0,0.0,2
24,55775,7,4,0,1,12,1,0,0.00021510002151000216,0,0,0.0,2
25,55775,6,4,1,1,12,1,0,0.00021510002151000216,0,0,0.0,2
26,55773,8,4,1,1,14,1,0,0.0002509500250950025,0,0,0.0,2
27,55772,9,3,2,1,15,1,0,0.0002688750268875027,0,0,0.0,2
28,55769,12,1,4,1,18,1,0,0.00032265003226500323,0,0,0.0,2
29,55767,14,0,5,1,20,1,0,0.00035850003585000356,0,0,0.0,2
30,55763,16,0,5,3,24,1,0,0.00043020004302000433,0,0,0.0,2
31,55760,19,0,5,3,27,1,0,0.00048397504839750485,0,0,0.0,2
32,55753,25,0,5,4,34,1,0,0.0006094500609450061,0,0,0.0,2
33,55749,26,1,5,6,38,1,0,0.0006811500681150068,0,0,0.0,2
34,55749,26,1,5,6,38,1,0,0.0006811500681150068,0,0,0.0,2
35,55747,27,1,5,7,40,1,0,0.0007170000717000071,0,0,0.0,2
36,55747,25,2,5,8,40,1,0,0.0007170000717000071,0,0,0.0,2
37,55745,27,2,5,8,42,1,0,0.0007528500752850075,0,0,0.0,2
38,55745,26,2,5,9,42,1,0,0.0007528500752850075,0,0,0.0,2
39,55744,24,1,6,12,43,1,0,0.0007707750770775077,3,3,0.9966777408637875,2
40,55744,23,1,5,13,42,2,0,0.0007528500752850075,6,6,0.9983361064891847,2
41,55744,22,1,5,14,42,2,0,0.0007528500752850075,9,7,0.7769145394006659,2
42,55744,22,1,5,12,40,4,0,0.0007170000717000071,12,7,0.5828476269775188,2
43,55742,23,1,5,12,41,5,0,0.0007349250734925073,15,7,0.46635576282478347,2
44,55742,21,2,5,13,41,5,0,0.0007349250734925073,18,7,0.3886729594669628,2
45,55739,21,5,2,13,41,8,0,0.0007349250734925073,21,7,0.3331746787244169,2
46,55739,19,6,2,14,41,8,0,0.0007349250734925073,23,7,0.3042155584528466,2
47,55739,17,6,2,14,39,10,0,0.000699075069907507,26,7,0.2691272587466359,2
48,55739,16,4,4,15,39,10,0,0.000699075069907507,29,8,0.2757669769045157,2
49,55738,16,3,5,15,39,11,0,0.000699075069907507,32,10,0.3124023742580444,2
50,55736,15,3,5,17,40,12,0,0.0007170000717000071,35,10,0.2856326763781777,2
51,55734,17,3,4,17,41,13,0,0.0007349250734925073,38,11,0.28939752696658777,2
52,55732,18,3,5,16,42,14,0,0.0007528500752850075,42,12,0.28564627469650083,2
53,55732,18,3,5,16,42,14,0,0.0007528500752850075,44,10,0.22722108611679165,2
54,55730,18,4,5,16,43,15,0,0.0007707750770775077,46,8,0.1738752445120626,2
55,55729,13,5,6,19,43,16,0,0.0007707750770775077,51,8,0.15683199372672027,2
56,55728,14,4,7,19,44,16,0,0.0007887000788700079,57,9,0.15786704087002282,2
57,55725,17,3,8,18,46,17,0,0.0008245500824550083,65,11,0.1692047377326565,2
58,55723,19,3,7,17,46,19,0,0.0008245500824550083,76,11,0.1447178002894356,2
59,55721,21,2,7,17,47,20,0,0.0008424750842475085,87,12,0.13791518216296977,2
60,55720,20,4,7,16,47,21,0,0.0008424750842475085,99,13,0.1312998687001313,2
61,55719,20,5,7,14,46,23,0,0.0008245500824550083,111,15,0.13512296189532474,2
62,55719,17,8,6,14,45,24,0,0.0008066250806625081,124,16,0.1290218530763648,2
63,55719,14,8,6,16,44,25,0,0.0007887000788700079,138,16,0.11593362799797118,2
64,55717,16,6,8,15,45,26,0,0.0008066250806625081,156,18,0.11537721940901224,2
65,55716,16,5,10,14,45,27,0,0.0008066250806625081,172,20,0.11627230974943317,2
66,55714,18,4,11,13,46,28,0,0.0008245500824550083,189,22,0.11639595788582616,2
67,55712,20,4,11,12,47,29,0,0.0008424750842475085,207,22,0.10627505917588523,2
68,55711,21,3,10,12,46,31,0,0.0008245500824550083,226,23,0.10176540861023849,2
69,55709,22,1,12,13,48,31,0,0.0008604000860400087,250,22,0.08799648014079438,2
70,55708,22,1,11,14,48,32,0,0.0008604000860400087,274,26,0.0948870479179592,2
71,55708,21,1,11,13,46,34,0,0.0008245500824550083,299,25,0.08360924383799873,2
72,55706,20,2,9,12,43,39,0,0.0007707750770775077,326,28,0.08588693598355879,2
73,55704,18,4,7,13,42,42,0,0.0007528500752850075,353,29,0.08215064729044504,2
74,55703,18,4,5,12,39,46,0,0.000699075069907507,382,29,0.07591424308264182,2
75,55701,19,3,6,12,40,47,0,0.0007170000717000071,410,28,0.06829101729226117,2
76,55700,19,4,6,12,41,47,0,0.0007349250734925073,437,30,0.06864831468387451,2
77,55699,20,4,6,10,40,49,0,0.0007170000717000071,464,30,0.06465377901338333,2
78,55699,18,4,8,10,40,49,0,0.0007170000717000071,492,31,0.06300684945427938,2
79,55698,16,4,9,12,41,49,0,0.0007349250734925073,521,29,0.055661119748181415,2
80,55697,16,4,10,12,42,49,0,0.0007528500752850075,548,28,0.05109395813945001,2
81,55695,17,4,9,12,42,51,0,0.0007528500752850075,579,29,0.05008549075145507,2
82,55695,17,2,10,12,41,52,0,0.0007349250734925073,611,31,0.05073566717402334,2
83,55691,19,3,10,12,44,53,0,0.0007887000788700079,649,34,0.0523874824733055,2
84,55689,19,4,10,12,45,54,0,0.0008066250806625081,685,29,0.04233514839199428,2
85,55686,21,4,9,13,47,55,0,0.0008424750842475085,727,31,0.04264040384588933,2
