2
2
2
2
2
2
2
2
2
2
2
2
3
4
4
4
4
4
5
5
5
7
9
12
14
14
15
14
14
16
16
18
19
20
22
32
37
40
45
47
52
59
65
73
81
89
106
120
135
153
175
208
233
258
282
323
365
414
465
516
573
628
684
747
795
866
929
1014
1110
1186
1284
1371
1467
1554
1650
1729
1849
1946
2066
2179
2286
2399
2515
2642
2755
2935
3062
3204
3357
3506
3677
3829
4013
4134
4292
4472
4637
4797
4987
5179
5332
5492
5639
5795
5961
6118
6255
6403
6550
6679
6820
6919
6994
7071
7132
7170
7178
7199
7196
7211
7197
7167
7144
7114
7055
6979
6933
6834
6736
6679
6572
6505
6404
6332
6230
6138
6022
5919
5816
5741
5633
5552
5446
5315
5208
5075
4956
4854
4732
4618
4496
4387
4280
4175
4067
3939
3843
3760
3661
3585
3476
3369
3251
3163
3090
3009
2928
2861
2796
2708
2643
2581
2495
2410
2345
2292
2228
2169
2102
2043
1974
1904
1842
1783
1736
1683
1624
1593
1560
1502
1452
1404
1352
1303
1262
1218
1185
1142
1124
1090
1056
1019
997
969
932
905
867
818
789
759
726
710
692
668
643
619
595
559
531
503
475
450
428
416
401
382
363
347
326
307
290
