"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
116,17742,227,56,95,154,532,317,0,0.028615996987789792,459,112,0.2440033986187665,1
117,17718,229,52,103,162,546,327,0,0.02936904954010005,465,115,0.2473065095374293,1
118,17697,236,50,103,162,551,343,0,0.029637996880210855,472,114,0.24152030677316158,1
119,17672,241,49,105,167,562,357,0,0.03022968102845463,483,119,0.2463717107306267,1
120,17652,239,52,103,174,568,371,0,0.030552417836587596,490,121,0.24693373604620314,1
121,17622,255,43,108,176,582,387,0,0.03130547038889785,500,131,0.2619947601047979,1
122,17595,265,42,112,174,593,403,0,0.03189715453714163,505,128,0.25346032751826697,1
123,17574,269,43,113,176,601,416,0,0.03232747028131892,515,133,0.2582474126715986,1
124,17556,265,43,116,184,608,427,0,0.032703996557474045,523,133,0.25429724097053596,1
125,17530,276,46,116,180,618,443,0,0.03324189123769566,534,136,0.2546768787101365,1
126,17504,288,45,114,184,631,456,0,0.03394115432198375,541,141,0.2606236483613981,1
127,17486,286,47,109,184,626,479,0,0.03367220698187295,546,145,0.26556290177835573,1
128,17463,285,51,114,191,641,487,0,0.034479049002205366,552,140,0.2536185938660532,1
129,17441,277,56,112,201,646,504,0,0.03474799634231617,561,138,0.245984920054901,1
130,17415,273,66,115,207,661,515,0,0.03555483836264859,570,147,0.2578902124524131,1
131,17384,288,69,114,201,672,535,0,0.03614652251089237,578,150,0.25951108112316396,1
132,17359,283,67,120,206,676,556,0,0.036361680382981015,582,148,0.25429116338207247,1
133,17329,291,66,125,211,693,569,0,0.037276101339357756,589,153,0.2597578988472182,1
134,17302,293,68,120,220,701,588,0,0.037706417083535046,597,156,0.26130215574278487,1
135,17278,290,71,123,219,703,610,0,0.03781399601957937,604,154,0.2549626661810235,1
136,17248,301,64,127,213,705,638,0,0.03792157495562369,608,156,0.25657472738935216,1
137,17219,305,63,132,218,718,654,0,0.03862083803991179,618,159,0.25727739033348973,1
138,17190,303,63,141,224,731,670,0,0.03932010112419988,626,164,0.2619766457404834,1
139,17158,307,70,144,230,751,682,0,0.04039589048464311,632,165,0.2610718184838848,1
140,17127,316,67,149,232,764,700,0,0.0410951535689312,639,167,0.261341763039702,1
141,17083,340,67,148,234,789,719,0,0.042439890269485234,645,168,0.2604610781228198,1
142,17058,346,64,145,230,785,748,0,0.04222473239739659,657,177,0.269402292202554,1
143,17024,354,65,152,233,804,763,0,0.04324673228981765,661,177,0.2677720458086867,1
144,16997,350,73,145,238,806,788,0,0.043354311225861974,667,177,0.2653633378809913,1
145,16965,343,75,148,250,816,810,0,0.04389220590608359,676,177,0.26183044629517316,1
146,16937,348,76,144,250,818,836,0,0.04399978484212791,683,177,0.25914701102472876,1
147,16891,363,80,147,251,841,859,0,0.04523694260663762,694,186,0.26800766559559663,1
148,16859,362,85,142,265,854,878,0,0.04593620569092572,699,184,0.2632294244717529,1
149,16828,371,78,146,266,861,902,0,0.04631273196708085,703,184,0.2617316965619266,1
150,16802,362,86,152,263,863,926,0,0.04642031090312517,707,179,0.2531788800724176,1
151,16762,369,90,150,268,877,952,0,0.04717336345543543,712,176,0.2471875395008497,1
152,16732,381,87,153,270,891,968,0,0.047926416007745685,720,179,0.24860765822696906,1
153,16700,382,83,157,282,904,987,0,0.04862567909203378,726,177,0.24379829478932796,1
154,16662,394,76,168,286,924,1005,0,0.049701468452477006,732,175,0.23906777229819265,1
155,16626,403,73,168,293,937,1028,0,0.0504007315367651,741,177,0.23886317323652853,1
156,16590,410,72,170,290,942,1059,0,0.05066967887687591,746,171,0.2292194474604898,1
157,16547,412,82,167,300,961,1083,0,0.05169167876929697,754,179,0.23739738199758625,1
158,16510,413,85,167,309,974,1107,0,0.05239094185358507,762,181,0.23752969121140144,1
159,16460,422,84,172,321,999,1132,0,0.0537356785541391,770,181,0.2350618823132167,1
160,16408,434,87,179,324,1024,1159,0,0.05508041525469313,775,179,0.23096476174500974,1
161,16356,444,88,181,337,1050,1185,0,0.05647894142326933,781,178,0.22791001395628738,1
162,16316,444,99,181,345,1069,1206,0,0.05750094131569039,789,183,0.23193622387548954,1
