"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
6,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
7,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
8,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
9,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
10,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
11,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
12,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
13,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
14,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
15,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
16,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
17,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
18,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
19,18589,0,1,1,0,2,0,0,0.00010757893604432252,0,0,0.0,2
20,18589,0,1,1,0,2,0,0,0.00010757893604432252,0,0,0.0,2
21,18588,1,1,1,0,3,0,0,0.00016136840406648378,0,0,0.0,2
22,18587,2,1,1,0,4,0,0,0.00021515787208864503,0,0,0.0,2
23,18586,3,1,1,0,5,0,0,0.0002689473401108063,0,0,0.0,2
24,18586,3,1,1,0,5,0,0,0.0002689473401108063,0,0,0.0,2
25,18584,5,1,1,0,7,0,0,0.00037652627615512884,0,0,0.0,2
26,18582,7,1,1,0,9,0,0,0.00048410521219945134,0,0,0.0,2
27,18581,8,1,0,0,9,1,0,0.00048410521219945134,0,0,0.0,2
28,18581,8,1,0,0,9,1,0,0.00048410521219945134,0,0,0.0,2
29,18581,8,1,0,0,9,1,0,0.00048410521219945134,0,0,0.0,2
30,18580,8,2,0,0,10,1,0,0.0005378946802216126,0,0,0.0,2
31,18579,9,1,1,0,11,1,0,0.0005916841482437739,0,0,0.0,2
32,18577,11,1,1,0,13,1,0,0.0006992630842880963,0,0,0.0,2
33,18575,13,1,1,0,15,1,0,0.0008068420203324189,0,0,0.0,2
34,18575,12,2,1,0,15,1,0,0.0008068420203324189,0,0,0.0,2
35,18574,12,3,1,0,16,1,0,0.0008606314883545801,0,0,0.0,2
36,18571,15,3,1,0,19,1,0,0.001021999892421064,0,0,0.0,2
37,18571,15,3,1,0,19,1,0,0.001021999892421064,0,0,0.0,2
38,18570,15,2,3,0,20,1,0,0.0010757893604432251,0,0,0.0,2
39,18566,18,3,3,0,24,1,0,0.0012909472325318702,1,1,0.9900990099009901,2
40,18565,19,3,3,0,25,1,0,0.0013447367005540315,2,2,0.9950248756218907,2
41,18561,22,4,3,0,29,1,0,0.0015598945726426766,3,2,0.6644518272425249,2
42,18560,23,4,3,0,30,1,0,0.0016136840406648378,3,3,0.9966777408637875,2
43,18557,26,3,4,0,33,1,0,0.0017750524447313217,4,3,0.7481296758104738,2
44,18556,22,5,4,3,34,1,0,0.001828841912753483,5,4,0.7984031936127745,2
45,18550,28,5,4,3,40,1,0,0.0021515787208864503,6,4,0.6655574043261232,2
46,18544,31,4,6,5,46,1,0,0.002474315529019418,7,4,0.5706134094151213,2
47,18536,38,5,5,5,53,2,0,0.0028508418051745466,8,5,0.6242197253433208,2
48,18532,40,6,6,5,57,2,0,0.003065999677263192,9,5,0.5549389567147613,2
49,18522,48,6,8,5,67,2,0,0.0036038943574848046,10,6,0.5994005994005994,2
50,18514,53,3,12,7,75,2,0,0.004034210101662094,11,7,0.6357856494096277,2
51,18495,70,3,13,8,94,2,0,0.0050562099940831585,12,8,0.6661115736885929,2
52,18486,74,6,13,9,102,3,0,0.005486525738260448,13,9,0.6917755572636434,2
53,18476,79,7,12,13,111,4,0,0.0059706309504599,14,10,0.7137758743754461,2
54,18457,96,6,14,14,130,4,0,0.0069926308428809635,14,10,0.7137758743754461,2
55,18445,101,10,15,16,142,4,0,0.007638104459146899,17,13,0.7642563198118753,2
56,18425,110,15,16,20,161,5,0,0.008660104351567962,19,15,0.7890583903208837,2
57,18398,129,18,15,24,186,7,0,0.010004841052121995,21,16,0.7615421227986673,2
58,18373,149,18,17,26,210,8,0,0.011295788284653864,22,15,0.6815084052703316,2
59,18348,165,22,19,29,235,8,0,0.012640524985207896,25,16,0.6397441023590563,2
60,18312,186,26,22,36,270,9,0,0.014523156365983541,25,18,0.7197121151539384,2
61,18285,204,29,18,42,293,13,0,0.01576031413049325,28,21,0.7497322384862549,2
62,18245,235,29,24,44,332,14,0,0.01785810338335754,32,23,0.7185254607935021,2
63,18210,257,33,28,49,367,14,0,0.019740734764133183,36,26,0.7220216606498195,2
64,18184,273,32,30,55,390,17,0,0.02097789252864289,40,30,0.7498125468632842,2
65,18147,296,31,39,59,425,19,0,0.022860523909418534,45,34,0.7553876916240836,2
66,18094,328,41,44,62,475,22,0,0.0255499973105266,51,39,0.7645559694177613,2
67,18038,353,52,47,76,528,25,0,0.028400839115701147,55,41,0.7453190329031085,2
68,17978,397,47,56,86,586,27,0,0.0315206282609865,61,46,0.7539747582363547,2
69,17922,422,53,59,100,634,35,0,0.03410252272605024,66,47,0.7120133313134372,2
70,17838,486,56,66,108,716,37,0,0.038513259103867464,72,50,0.6943480072212193,2
71,17761,533,56,75,123,787,43,0,0.04233231133344091,76,54,0.710432837784502,2
72,17655,600,60,78,151,889,47,0,0.04781883707170136,81,58,0.7159609924700654,2
73,17554,653,73,79,176,981,56,0,0.052767468129740196,86,64,0.7440995233112428,2
74,17452,716,84,84,187,1071,68,0,0.05760852025173471,93,70,0.7526072465326309,2
