source,target,weight
0,0,0.617797480910667
0,1,0.15750393081082997
0,2,0.0765171295920803
0,3,0.152737711073253
0,4,0.180331752648974
0,5,0.386815716291525
0,6,0.32379970276860603
0,7,0.280749789823183
0,8,0.321871523755135
0,9,0.301928837442128
0,10,0.28419471447170896
0,11,0.286394782376297
0,12,0.21958751624938802
0,13,0.228965969091379
0,14,0.234875403765742
0,15,0.11416091884558599
1,0,0.402868373681372
1,1,1.54518250368056
1,2,0.543599753408896
1,3,0.0499426847633139
1,4,0.0733115176908513
1,5,0.146364224568354
1,6,0.322270629687912
1,7,0.539227469581286
1,8,0.46169743462816604
1,9,0.0742027530775261
1,10,0.0875549922714502
1,11,0.0629190865471028
1,12,0.169931437506144
1,13,0.168634731667202
1,14,0.0991028465673485
1,15,0.00523461058468033
2,0,0.0771626924233561
2,1,0.6577472768693801
2,2,2.9803154484616696
2,3,0.3548047630946439
2,4,0.42726339354768106
2,5,0.253990015905615
2,6,0.30132549634878997
2,7,0.307720916181198
2,8,0.5914813227463841
2,9,0.37002306569051796
2,10,0.270357780534545
2,11,0.0571023244133998
2,12,0.10741119224721002
2,13,0.216581558951298
2,14,0.10939143225537701
2,15,0.14702517161174
3,0,0.06285799598701099
3,1,0.23917131860164703
3,2,1.68693278205155
3,3,4.27696456731763
3,4,0.806969430868525
3,5,0.47712032705571794
3,6,0.23638638905338802
3,7,0.22036860070152897
3,8,0.39406077145259405
3,9,0.38506292923041
3,10,0.161347509943137
3,11,0.0261320836833676
3,12,0.0788393985614605
3,13,0.0175632778431566
3,14,0.047666208893347
3,15,0.0375096945222991
4,0,0.0575003470700809
4,1,0.0469321916855467
4,2,0.130281147853796
4,3,0.9329599231615269
4,4,3.65082758821936
4,5,1.59287268936625
4,6,0.874168332011261
4,7,0.49282865539158205
4,8,0.40307904318834603
4,9,0.46185195754104497
4,10,0.47210522653252296
4,11,0.271521114235847
4,12,0.17344393144033
4,13,0.0983403036564526
4,14,0.149503809035494
4,15,0.0884769236660672
5,0,0.0805657905975369
5,1,0.10885468593159899
5,2,0.0843032109335814
5,3,0.600046806829001
5,4,2.0369350736593703
5,5,2.42264839428175
5,6,1.61549280635227
5,7,0.7653594789400999
5,8,0.6775400351234471
5,9,0.605414034768009
5,10,0.578960158208088
5,11,0.19401264098360996
5,12,0.151068472010116
5,13,0.0386161021150679
5,14,0.0810078907096766
5,15,0.00844390577009867
6,0,0.249103874224465
6,1,0.0721208626651811
6,2,0.34798271722175
6,3,0.06915226169976299
6,4,0.623523989105655
6,5,0.8907200547369671
6,6,1.44878993094123
6,7,0.8736045872526729
6,8,0.638328128306785
6,9,0.445405103705318
6,10,0.50189694734676
6,11,0.41363995765988104
6,12,0.265175054592109
6,13,0.128399971528073
6,14,0.131233064153166
6,15,0.0702414012979477
7,0,0.251887982673228
7,1,0.18561089944413503
7,2,0.218871651939969
7,3,0.185665662051857
7,4,0.410906467495751
7,5,0.9870304704164541
7,6,1.38471083110851
7,7,1.31845251422898
7,8,1.0894948452406998
7,9,0.63173456157889
7,10,0.52579901112357
7,11,0.439723481183371
7,12,0.432416453091738
7,13,0.463212719328141
7,14,0.218536582697892
7,15,0.11919083402908501
8,0,0.36974899523349203
8,1,0.184726299722686
8,2,0.223269100924938
8,3,0.12521241549308199
8,4,0.532316132327463
8,5,0.487756863784281
8,6,0.8502613384100859
8,7,0.8202643103036199
8,8,0.944077788371385
8,9,0.6756763879303
8,10,0.56609987935478
8,11,0.28633842860686
8,12,0.34077767663257
8,13,0.199418294009897
8,14,0.253252391040166
8,15,0.0475468115270221
9,0,0.097916965240034
9,1,0.134926387393822
9,2,0.149378164566956
9,3,0.16594055931968898
9,4,0.30465695341001503
9,5,0.274434947225821
9,6,0.48086631550615994
9,7,0.590911131276709
9,8,0.7501325630638
9,9,0.321619705464347
9,10,0.42218154035143607
9,11,0.313484167502093
9,12,0.221467380086391
9,13,0.16779569278854
9,14,0.115602626052712
9,15,0.129804352547345
10,0,0.0758589822142307
10,1,0.11455479365247699
10,2,0.289736168731634
10,3,0.16790554673488098
10,4,0.293943267570732
10,5,0.587524630426415
10,6,0.5106737400550301
10,7,0.628595409327658
10,8,0.5856333165273779
10,9,0.34112187121273496
10,10,0.369451256335793
10,11,0.572992917270291
10,12,0.472181209149997
10,13,0.204529934820727
10,14,0.23871833292392197
10,15,0.111922535353143
11,0,0.191913332396233
11,1,0.17033864161952403
11,2,0.16624528735228503
11,3,0.14147027847028498
11,4,0.18689000745117298
11,5,0.723937620949391
11,6,0.639979700208759
11,7,0.705339662626463
11,8,0.719717750714366
11,9,0.568807770830545
11,10,0.768166370820049
11,11,0.763236566845229
11,12,0.753113832985183
11,13,0.330379055591464
11,14,0.340313444282027
11,15,0.121083900512329
12,0,0.0981038373300847
12,1,0.111193693194342
12,2,0.118017456830093
12,3,0.22691509936556198
12,4,0.42219135771727206
12,5,0.5962928607377379
12,6,0.58139829735024
12,7,0.700289290842315
12,8,0.780492318989975
12,9,0.658635855238666
12,10,0.526596159554957
12,11,0.776273664842146
12,12,0.674896081787293
12,13,0.680042075343972
12,14,0.507545548041072
12,15,0.30343133429808805
13,0,0.0591139071202732
13,1,0.0905637120757646
13,2,7.8938209979507e-26
13,3,0.0136842608403852
13,4,0.226952675732808
13,5,0.466793226027147
13,6,0.7179267045589609
13,7,0.7479602512759691
13,8,0.681914603582437
13,9,0.596594416752139
13,10,0.6696485812636079
13,11,0.5119805192336021
13,12,0.638809759250903
13,13,0.675590623698214
13,14,0.306108961755283
13,15,0.219115879348686
14,0,0.0270733674372854
14,1,0.0416375044198233
14,2,0.0413833460636451
14,3,0.109237107629154
14,4,0.000270048099645174
14,5,0.322986781086198
14,6,0.30998753435304305
14,7,0.251045264843541
14,8,0.469964942047827
14,9,0.38959447749038795
14,10,0.34413773570616
14,11,0.39515193259338394
14,12,1.08096950536548
14,13,1.27995265578111
14,14,0.250479136699265
14,15,0.0885388146662256
15,0,1.10382884553845e-11
15,1,7.38377731811853e-06
15,2,4.64739605063403e-24
15,3,0.11678770132381099
15,4,0.081685162289096
15,5,0.000165666751945537
15,6,1.4568734224121101e-12
15,7,0.148885936185729
15,8,0.287652378930976
15,9,0.9430510079553192
15,10,0.504464875113253
15,11,0.5064915581953571
15,12,0.14933704539325002
15,13,1.60799248042989
15,14,0.49074154336223996
15,15,4.51948493443548e-07
