X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0.466033163081614,0.250960097825917,0.129031039416019,0.0141158019182385,0.0106827137649563,0.0363583287030123,0.330153195496762,0.822901304771279,0.529118017770155,0.0514060903235896,0.0211806909806396,0.0222499884679071,0.0383338245643638,0.0353988620140562,0.00829230497475825,0.0283669910301575
0.150190758444453,0.444959342220129,0.297744104272187,0.0621550592075226,0.0405234625986675,0.0382795609103945,0.179978603735368,0.46726222832353,0.990498040006301,0.264746579529211,0.0340510611883552,0.0475941201777292,0.0184742849981339,0.02889784171288,0.0159226084412312,0.0522199789995774
0.0763071458793023,0.438942411215853,2.24161448049928,0.189485694948477,0.0836691976926581,0.0196204597805932,0.0441398673452283,0.224320316371246,0.644425153622015,0.337626885075618,0.172215655818548,0.0229146135489384,0.00659991303666819,0.0188993533312725,0.0506867883573061,0.0417800531139765
0.0273927219496105,0.101393362364576,0.40333704817394,2.26713599934859,0.201574506840346,0.0468332490231286,0.0207438379762011,0.0689083890682553,0.288205078623739,0.681675572338595,0.483802921816601,0.068215927849337,0.00286502148623839,0.00309125201009792,0.0136615961453108,0.015692900414032
0.00819691795775409,0.0741811508736389,0.0614821505230438,0.293811840191887,1.1441804963607,0.118105001289251,0.018123187389339,0.000000361931442175034,0.0416562752093394,0.545925033576643,0.429287351533864,0.257848421467318,0.0392014431096788,0.0058067450209768,0.00954423104701979,0.0590690025955075
0.000589036388785082,0.0270025608380358,0.0409921905005544,0.0738982730794258,0.314661794735578,1.3352966155228,0.131067642796852,0.0226269385269027,0.0169789112227346,0.127615166934477,0.350399340833944,0.320658929281478,0.250266722264852,0.0395225649364263,0.00800129300716722,0.0201947173391288
0.38212359284108,0.294277387069093,0.0516187818769271,0.0171030547557359,0.012720133189872,0.239853271420256,1.33014166911129,0.179008230921705,0.0635672589308973,0.0158587259428998,0.0579148772291829,0.153532074641048,0.23802412774329,0.0726942274032697,0.0324264825051784,0.0328194813730659
0.561730682357687,0.701980254886238,0.250860297277043,0.0653725035334045,0.0021273977964884,0.00188886028439438,0.138594157080763,1.69919470354785,0.275392860496373,0.0307913990375722,0.00580452617501668,0.00448689393313348,0.119385409619778,0.0951387233053806,0.0279531216432849,0.00309305789792625
0.36533824344921,0.448230378683058,0.491043825767515,0.243606159218789,0.0343604866649823,0.00531243721736659,0.0286323897673097,0.154632211026809,1.33161289002325,0.115490671202508,0.0307358713066783,0.0144366761067745,0.0155172384859849,0.0293886016827677,0.0145892316048139,0.0315968004575328
0.0380116011481617,0.287201261600219,0.214400966539835,0.393924134932669,0.222184338398464,0.0248552733696331,0.00107926207060762,0.0419549120531791,0.148423904558006,1.23163526380502,0.164794704522441,0.0381753137912772,0.00714416209866619,0.00156616534434384,0.0106996137473567,0.0593131285997113
0.0204257868854997,0.0444377366644239,0.166793653626246,0.385810399831795,0.306805280846708,0.0461718307270058,0.017360085122753,0.00233629847034164,0.0280614473139187,0.183695849614157,0.909048402720078,0.116395715302194,0.00257422136500749,0.00209729041272358,0.00520417485170954,0.101722866187347
0.000000000000284745291142221,0.0364505986031627,0.0472168244877753,0.00519852168344921,0.297666584920596,0.216768972391616,0.138115920954868,0.00881116599810467,0.0303863207154763,0.0959100292776859,0.121262607357015,1.06227155380168,0.0651999453180474,0.0213863378774277,0.0046757044893982,0.0729324596226564
0.133525633943637,0.0357310558605649,0.0282134157818904,0.0176767308458984,0.0835521391245855,0.185888669355108,0.269961158933405,0.137741403248371,0.041158731770991,0.0253798895854182,0.0400755269952024,0.240280698897956,0.813639422191098,0.0945236494885885,0.00991020252106105,0.0246394397062558
0.0792232897281357,0.0496960675799514,0.0291610770839622,0.0143738468112533,0.0270048057869702,0.0679654444781757,0.46022655243906,0.248304161810185,0.0776574379446334,0.0349618656968572,0.0314482785670443,0.102157991076864,0.257273847009013,1.39087133057978,0.0745852449730287,0.0438759097351878
0.0138637285431518,0.0446194714522858,0.163746000242519,0.0668866595272936,0.113892402426606,0.0383132382579335,0.0924691370665272,0.265968459874443,0.42565798500774,0.163870883300399,0.0478472595782475,0.0330865219255862,0.0747486109467192,0.0824536791211931,1.17764030044536,0.162502161963041
0.10789660382211,0.129962981666194,0.00000311767405037524,0.257945499249078,0.00000560270239353772,0.00000000306324297597419,0.000575112451135501,0.0992189295157564,0.301629378288484,0.091798288885816,0.000000891531867824951,0.669118259409417,0.0019160074982132,0.0346183265870123,0.0645768878441646,0.000128569955959874
