"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
88,10573,110,30,57,138,335,259,0,0.029999104504343153,113,71,0.6282629855764976,2
89,10560,110,32,60,139,341,266,0,0.030536401898450794,116,73,0.6292560986121886,2
90,10551,108,31,63,132,334,282,0,0.029909554938658548,122,76,0.6228997623145643,2
91,10536,117,31,64,130,342,289,0,0.0306259514641354,125,74,0.5919526437884969,2
92,10524,123,28,68,122,341,302,0,0.030536401898450794,130,76,0.58457041766018,2
93,10514,123,26,69,122,340,313,0,0.030446852332766186,133,77,0.5789038418164049,2
94,10506,126,27,68,116,337,324,0,0.030178203635712365,137,77,0.562002773520181,2
95,10499,122,28,68,119,337,331,0,0.030178203635712365,143,80,0.5594014404587092,2
96,10482,130,28,66,120,344,341,0,0.03080505059550461,148,81,0.5472603202486319,2
97,10472,128,26,65,120,339,356,0,0.030357302767081578,149,76,0.5100328836990806,2
98,10463,133,26,63,116,338,366,0,0.030267753201396973,156,81,0.5191974873405552,2
99,10452,129,29,61,122,341,374,0,0.030536401898450794,160,82,0.512467970751828,2
100,10440,131,29,59,123,342,385,0,0.0306259514641354,160,77,0.48121992375476536,2
101,10430,131,30,61,119,341,396,0,0.030536401898450794,162,76,0.4691068452564657,2
102,10418,127,32,63,123,345,404,0,0.03089460016118922,166,74,0.44575627974218424,2
103,10409,127,33,64,117,341,417,0,0.030536401898450794,171,74,0.43272323255949946,2
104,10395,129,33,67,119,348,424,0,0.031163248858243037,175,71,0.405691103365522,2
105,10383,130,34,67,118,349,435,0,0.03125279842392764,178,69,0.3876186731082524,2
106,10375,132,33,66,114,345,447,0,0.03089460016118922,183,70,0.3824927599584722,2
107,10360,138,32,68,114,352,455,0,0.03152144712098146,185,68,0.36754770012431764,2
108,10350,137,34,74,113,358,459,0,0.0320587445150891,187,69,0.36896422651195127,2
109,10335,145,35,72,110,362,470,0,0.03241694277782753,191,73,0.382178943510811,2
110,10329,137,36,73,111,357,481,0,0.0319691949494045,195,72,0.36921183529049795,2
111,10312,139,42,71,114,366,489,0,0.032775141040565954,199,73,0.36681573790261796,2
112,10296,144,38,72,114,368,503,0,0.03295424017193516,202,72,0.356417999108955,2
113,10281,147,41,69,114,371,515,0,0.033222888868988984,206,75,0.36405999708752,2
114,10269,146,41,69,114,370,528,0,0.03313333930330438,208,71,0.3413297437623191,2
115,10256,147,40,71,118,376,535,0,0.03367063669741202,211,73,0.34595516800151654,2
116,10249,143,41,68,119,371,547,0,0.033222888868988984,216,74,0.3425767325586779,2
117,10236,148,39,67,117,371,560,0,0.033222888868988984,221,79,0.3574498891452876,2
118,10222,147,40,73,118,378,567,0,0.03384973582878123,225,79,0.3510955068663615,2
119,10207,148,42,71,120,381,579,0,0.03411838452583505,230,77,0.3347680535628886,2
120,10200,143,39,73,123,378,589,0,0.03384973582878123,235,75,0.31913535594230036,2
121,10190,137,44,72,119,372,605,0,0.03331243843467359,240,76,0.31665347277196787,2
122,10178,142,39,77,116,374,615,0,0.033491537566042805,242,75,0.3099045493987852,2
123,10162,149,39,78,116,382,623,0,0.034207934091519655,247,82,0.3319703655722441,2
124,10158,138,40,79,119,376,633,0,0.03367063669741202,249,80,0.3212722380627284,2
125,10150,138,37,81,114,370,647,0,0.03313333930330438,253,80,0.31619303584838543,2
126,10130,145,36,79,120,380,657,0,0.034028834960150446,261,84,0.3218267499329528,2
127,10114,149,27,84,123,383,670,0,0.03429748365720426,265,83,0.31319572846307686,2
128,10098,154,25,82,123,384,685,0,0.03438703322288887,269,85,0.31597338388907475,2
129,10086,153,30,81,122,386,695,0,0.03456613235425808,276,88,0.31882902793377055,2
130,10078,148,32,78,127,385,704,0,0.034476582788573476,282,94,0.3333215134215099,2
131,10066,148,36,79,124,387,714,0,0.034655681919942685,285,92,0.32279569137924985,2
132,10050,152,37,80,124,393,724,0,0.03519297931405033,291,93,0.3195766468506237,2
133,10036,151,42,76,119,388,743,0,0.0347452314856273,297,95,0.31985455035184,2
134,10027,152,43,80,116,391,749,0,0.03501388018268112,301,97,0.3222484302847082,2
135,10019,151,37,86,114,388,760,0,0.0347452314856273,305,95,0.31146519786236515,2
136,10002,154,42,82,114,392,773,0,0.03510342974836572,307,92,0.29966450604214845,2
137,9994,153,40,81,110,384,789,0,0.03438703322288887,313,95,0.3035046803616498,2
138,9987,146,41,82,109,378,802,0,0.03384973582878123,319,100,0.31346979718504125,2
139,9978,142,42,84,111,379,810,0,0.033939285394465835,322,96,0.29812738734821903,2
140,9963,149,37,89,110,385,819,0,0.034476582788573476,324,94,0.29011450263880745,2
141,9947,150,37,87,114,388,832,0,0.0347452314856273,326,93,0.2852673230882488,2
142,9935,153,34,88,110,385,847,0,0.034476582788573476,327,91,0.27827895171401484,2
143,9928,150,37,80,110,377,862,0,0.033760186263096625,332,89,0.26806421493328514,2
144,9917,147,37,82,116,382,868,0,0.034207934091519655,336,85,0.2529686616469748,2
145,9906,145,35,77,121,378,883,0,0.03384973582878123,338,80,0.23667938818378156,2
146,9892,148,39,77,119,383,892,0,0.03429748365720426,340,79,0.23234610746742743,2
147,9877,153,32,85,121,391,899,0,0.03501388018268112,343,79,0.23031398501501416,2
148,9872,141,33,87,122,383,912,0,0.03429748365720426,348,81,0.2327519324157352,2
149,9865,132,31,92,124,379,923,0,0.033939285394465835,351,83,0.23646049970086322,2
150,9851,126,36,90,126,378,938,0,0.03384973582878123,357,82,0.22968544298479035,2
151,9842,124,35,91,124,374,951,0,0.033491537566042805,362,84,0.23203778901135327,2
152,9826,130,36,91,125,382,959,0,0.034207934091519655,365,84,0.23013068135119585,2
153,9813,129,34,95,129,387,967,0,0.034655681919942685,369,84,0.22763610742256307,2
154,9802,131,35,93,127,386,979,0,0.03456613235425808,372,79,0.2123598827988495,2
155,9788,140,33,91,126,390,989,0,0.034924330616996506,376,80,0.21276029892822,2
156,9781,138,31,93,130,392,994,0,0.03510342974836572,380,79,0.20788926607194547,2
157,9766,144,30,90,132,396,1005,0,0.03546162801110415,383,78,0.2036500352471215,2
158,9751,147,29,91,134,401,1015,0,0.03590937583952718,386,81,0.2098391233387736,2
159,9742,144,26,90,136,396,1029,0,0.03546162801110415,388,81,0.20875750624983894,2
160,9726,147,32,86,132,397,1044,0,0.03555117757678875,391,80,0.20459834786834097,2
161,9714,144,36,84,131,395,1058,0,0.03537207844541954,396,84,0.2121158556602106,2
162,9707,143,41,78,128,390,1070,0,0.034924330616996506,397,80,0.20150625928817914,2
163,9693,147,35,82,131,395,1079,0,0.03537207844541954,400,80,0.19999500012499688,2
164,9682,142,36,84,133,395,1090,0,0.03537207844541954,405,83,0.20493321152564134,2
165,9668,145,34,85,135,399,1100,0,0.03573027670815797,409,85,0.20781887973399185,2
166,9653,150,33,89,131,403,1111,0,0.03608847497089639,412,84,0.20387854663721755,2
167,9645,147,32,89,125,393,1129,0,0.03519297931405033,414,87,0.21013985169440352,2
168,9635,146,30,87,125,388,1144,0,0.0347452314856273,417,87,0.20862809045346634,2
169,9626,143,32,88,122,385,1156,0,0.034476582788573476,423,89,0.21039691733055957,2
170,9620,140,33,86,117,376,1171,0,0.03367063669741202,427,91,0.21310976323739492,2
171,9607,136,35,89,121,381,1179,0,0.03411838452583505,429,89,0.20745437169296754,2
172,9591,136,39,82,127,384,1192,0,0.03438703322288887,432,84,0.19443994351982594,2
173,9574,141,40,80,127,388,1205,0,0.0347452314856273,434,82,0.18893573880786158,2
174,9563,137,45,81,128,391,1213,0,0.03501388018268112,435,78,0.17930622284545183,2
175,9554,141,39,80,127,387,1226,0,0.034655681919942685,436,77,0.17660145409508957,2
176,9547,136,33,86,125,380,1240,0,0.034028834960150446,440,80,0.18181404968068907,2
177,9539,134,36,84,119,373,1255,0,0.0334019880003582,442,80,0.1809913802855139,2
178,9528,135,35,83,117,370,1269,0,0.03313333930330438,446,81,0.18161027779646197,2
179,9518,132,37,83,116,368,1281,0,0.03295424017193516,451,82,0.18181415046229574,2
180,9511,128,30,86,109,353,1303,0,0.03161099668666607,455,84,0.1846113272235775,2
181,9504,117,32,83,114,346,1317,0,0.030984149726873824,458,84,0.18340210912425492,2
182,9497,115,33,84,111,343,1327,0,0.030715501029820007,463,84,0.181421567568735,2
183,9489,115,32,80,114,341,1337,0,0.030536401898450794,465,85,0.18279176791896948,2
184,9485,108,33,80,112,333,1349,0,0.02982000537297394,466,84,0.18025364262569474,2
185,9478,98,32,84,116,330,1359,0,0.029551356675920123,471,86,0.18258635697755887,2
186,9470,96,33,83,119,331,1366,0,0.029640906241604727,474,85,0.17932111136895845,2
187,9461,93,33,86,116,328,1378,0,0.02937225754455091,476,84,0.17646688094787924,2
188,9450,100,27,86,114,327,1390,0,0.029282707978866302,480,85,0.1770796441740797,2
189,9435,106,24,88,111,329,1403,0,0.029461807110235515,482,80,0.16597166033899713,2
190,9425,109,27,85,107,328,1414,0,0.02937225754455091,484,79,0.16321976818660772,2
191,9415,113,30,79,104,326,1426,0,0.029193158413181697,486,76,0.15637538322256744,2
192,9408,113,27,78,102,320,1439,0,0.028655861019074056,490,78,0.15918042488928796,2
193,9401,112,26,79,98,315,1451,0,0.028208113190651026,494,79,0.15991579117831622,2
194,9394,112,27,77,94,310,1463,0,0.027760365362227993,498,79,0.15863135278408064,2
195,9392,106,26,74,92,298,1477,0,0.026685770574012717,502,80,0.15935937531124877,2
196,9388,102,25,75,90,292,1487,0,0.02614847317990508,505,80,0.15841270469891686,2
197,9382,99,25,74,90,288,1497,0,0.02579027491716665,509,81,0.1591324335474745,2
198,9376,99,21,75,86,281,1510,0,0.025163427957374408,511,80,0.15655270934032603,2
199,9374,93,23,73,83,272,1521,0,0.02435748186621295,513,77,0.15009454006744508,2
200,9368,94,22,70,79,265,1534,0,0.023730634906420703,517,77,0.1489332894914992,2
201,9364,89,23,65,79,256,1547,0,0.022924688815259248,520,77,0.14807407549854812,2
202,9360,87,21,63,77,248,1559,0,0.022208292289782394,521,75,0.14395117176253816,2
203,9353,88,19,64,78,249,1565,0,0.022297841855467,523,76,0.14531270912602054,2
204,9344,84,22,60,81,247,1576,0,0.02211874272409779,528,81,0.1534061854889112,2
205,9341,82,19,61,76,238,1588,0,0.02131279663293633,533,82,0.15384326748091032,2
206,9337,73,23,60,77,233,1597,0,0.020865048804513297,533,78,0.14633871784769517,2
207,9332,70,23,62,70,225,1610,0,0.020148652279036446,537,81,0.15083517997802648,2
208,9327,67,23,60,70,220,1620,0,0.019700904450613413,540,80,0.1481454047147275,2
209,9320,68,24,60,70,222,1625,0,0.01988000358198263,543,80,0.14732693688882342,2
210,9315,66,24,59,69,218,1634,0,0.0195218053192442,544,75,0.13786511277366226,2
211,9312,63,25,59,66,213,1642,0,0.01907405749082117,549,79,0.14389537531192512,2
212,9305,64,24,53,67,208,1654,0,0.018626309662398137,550,79,0.14363375211359794,2
213,9299,66,23,51,65,205,1663,0,0.01835766096534432,551,76,0.1379285312426272,2
214,9290,67,23,50,66,206,1671,0,0.018447210531028924,552,76,0.1376786652415717,2
215,9282,68,20,51,68,207,1678,0,0.018536760096713532,555,77,0.13873623898668494,2
216,9276,67,21,51,67,206,1685,0,0.018447210531028924,560,75,0.13392617988964484,2
217,9268,68,20,51,71,210,1689,0,0.01880540879376735,565,74,0.1309711332542787,2
218,9259,73,19,51,71,214,1694,0,0.019163607056505775,567,71,0.12521825011904553,2
219,9250,78,18,53,67,216,1701,0,0.019342706187874988,569,70,0.12302068504947189,2
220,9245,77,18,52,67,214,1708,0,0.019163607056505775,573,70,0.1221619168949931,2
221,9238,79,17,50,68,214,1715,0,0.019163607056505775,576,70,0.12152566795715353,2
222,9229,84,16,50,70,220,1718,0,0.019700904450613413,578,69,0.11937509731665542,2
223,9224,83,16,48,68,215,1728,0,0.019253156622190383,582,72,0.12370921461830553,2
224,9223,74,18,44,71,207,1737,0,0.018536760096713532,586,74,0.1262777085715261,2
225,9219,69,22,42,68,201,1747,0,0.01799946270260589,589,73,0.1239367752669734,2
226,9215,66,19,46,69,200,1752,0,0.017909913136921286,593,69,0.11635554206505792,2
227,9211,65,17,45,72,199,1757,0,0.01782036357123668,598,68,0.11371047306901222,2
228,9207,63,14,43,71,191,1769,0,0.017103967045759828,602,71,0.11793824022856764,2
229,9205,59,13,45,71,188,1774,0,0.01683531834870601,606,72,0.11880992062837246,2
230,9197,61,16,40,71,188,1782,0,0.01683531834870601,609,71,0.11658265053118996,2
231,9194,54,18,41,71,184,1789,0,0.01647712008596758,613,73,0.11908451738144565,2
232,9185,61,17,37,66,181,1801,0,0.016208471388913764,618,75,0.12135725959126875,2
233,9182,59,16,37,65,177,1808,0,0.01585027312617534,626,74,0.11820897429753519,2
0,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,3
1,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,3
2,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,3
3,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,3
4,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,3
5,11164,2,0,0,1,3,0,0,0.0002686486970538193,0,0,0.0,3
6,11164,2,0,0,1,3,0,0,0.0002686486970538193,0,0,0.0,3
7,11164,2,0,0,1,3,0,0,0.0002686486970538193,0,0,0.0,3
8,11163,3,0,0,1,4,0,0,0.00035819826273842574,0,0,0.0,3
9,11162,3,1,0,1,5,0,0,0.0004477478284230321,0,0,0.0,3
10,11162,3,1,0,1,5,0,0,0.0004477478284230321,0,0,0.0,3
11,11162,3,1,0,1,5,0,0,0.0004477478284230321,0,0,0.0,3
12,11160,5,1,0,1,7,0,0,0.000626846959792245,0,0,0.0,3
13,11160,5,1,0,1,7,0,0,0.000626846959792245,0,0,0.0,3
14,11160,5,0,1,1,7,0,0,0.000626846959792245,0,0,0.0,3
15,11159,6,0,1,1,8,0,0,0.0007163965254768515,0,0,0.0,3
16,11158,7,0,1,0,8,1,0,0.0007163965254768515,0,0,0.0,3
17,11154,11,0,1,0,12,1,0,0.0010745947882152772,0,0,0.0,3
18,11153,12,0,1,0,13,1,0,0.0011641443538998836,0,0,0.0,3
19,11152,11,1,1,1,14,1,0,0.00125369391958449,0,0,0.0,3
20,11149,14,1,1,1,17,1,0,0.0015223426166383093,0,0,0.0,3
21,11149,12,3,1,1,17,1,0,0.0015223426166383093,0,0,0.0,3
22,11147,14,2,2,1,19,1,0,0.0017014417480075222,0,0,0.0,3
23,11142,18,3,2,1,24,1,0,0.0021491895764305545,0,0,0.0,3
24,11141,19,1,3,1,24,2,0,0.0021491895764305545,0,0,0.0,3
25,11137,23,0,4,1,28,2,0,0.00250738783916898,0,0,0.0,3
26,11130,29,0,4,2,35,2,0,0.003134234798961225,0,0,0.0,3
27,11124,33,1,5,2,41,2,0,0.0036715321930688638,0,0,0.0,3
28,11118,38,1,5,3,47,2,0,0.004208829587176503,0,0,0.0,3
29,11114,40,2,5,4,51,2,0,0.004567027849914928,0,0,0.0,3
30,11104,49,2,5,5,61,2,0,0.005462523506760992,0,0,0.0,3
31,11091,55,3,4,11,73,3,0,0.00653711829497627,0,0,0.0,3
32,11077,68,1,6,12,87,3,0,0.007790812214560759,0,0,0.0,3
33,11071,73,1,6,13,93,3,0,0.008328109608668397,0,0,0.0,3
34,11069,71,2,6,16,95,3,0,0.008507208740037612,0,0,0.0,3
35,11064,69,5,6,18,98,5,0,0.00877585743709143,0,0,0.0,3
36,11062,69,4,7,20,100,5,0,0.008954956568460643,0,0,0.0,3
37,11058,69,3,7,22,101,8,0,0.00904450613414525,0,0,0.0,3
38,11054,66,5,9,25,105,8,0,0.009402704396883675,0,0,0.0,3
39,11042,72,9,8,26,115,10,0,0.01029820005372974,1,1,0.9900990099009901,3
40,11041,68,10,10,27,115,11,0,0.01029820005372974,2,2,0.9950248756218907,3
41,11037,66,13,11,28,118,12,0,0.010566848750783559,3,3,0.9966777408637875,3
42,11035,58,14,13,35,120,12,0,0.010745947882152771,4,4,0.9975062344139651,3
43,11028,59,15,13,39,126,13,0,0.01128324527626041,5,4,0.7984031936127745,3
44,11018,64,18,12,39,133,16,0,0.011910092236052655,6,5,0.831946755407654,3
45,11012,65,16,15,43,139,16,0,0.012447389630160293,7,6,0.8559201141226819,3
46,11003,68,16,16,47,147,17,0,0.013163786155637146,7,6,0.8559201141226819,3
47,10997,67,19,16,50,152,18,0,0.013611533984060177,7,7,0.9985734664764623,3
48,10993,67,18,20,49,154,20,0,0.01379063311542939,8,8,0.9987515605493134,3
49,10985,70,15,23,53,161,21,0,0.014417480075221634,9,9,0.9988901220865705,3
50,10977,73,16,24,55,168,22,0,0.01504432703501388,10,9,0.8991008991008991,3
51,10964,84,15,26,53,178,25,0,0.015939822691859944,11,10,0.9082652134423251,3
52,10963,79,17,26,53,175,29,0,0.015671173994806126,12,11,0.9159034138218152,3
53,10956,79,16,24,56,175,36,0,0.015671173994806126,13,11,0.8455034588777863,3
54,10943,82,18,28,56,184,40,0,0.01647712008596758,14,12,0.8565310492505354,3
55,10931,84,18,29,60,191,45,0,0.017103967045759828,15,13,0.866089273817455,3
56,10920,89,15,31,64,199,48,0,0.01782036357123668,16,13,0.8119925046845721,3
57,10912,91,15,29,66,201,54,0,0.01799946270260589,18,15,0.8328706274292059,3
58,10898,99,13,31,70,213,56,0,0.01907405749082117,20,16,0.7996001999000499,3
59,10888,101,13,33,70,217,62,0,0.019432255753559596,21,15,0.7139457401237506,3
60,10877,106,16,30,68,220,70,0,0.019700904450613413,24,17,0.7080383173677633,3
61,10869,109,16,32,65,222,76,0,0.01988000358198263,25,19,0.7596961215513794,3
62,10865,107,17,32,66,222,80,0,0.01988000358198263,28,20,0.7140307033202428,3
63,10854,112,19,33,64,228,85,0,0.020417300976090267,30,22,0.7330889703432188,3
64,10847,112,20,35,68,235,85,0,0.02104414793588251,33,23,0.6967585580127235,3
65,10834,112,21,35,72,240,93,0,0.021491895764305543,34,25,0.7350779182593355,3
66,10824,110,23,37,74,244,99,0,0.021850094027043968,35,25,0.7140816909454442,3
67,10812,112,22,41,77,252,103,0,0.02256649055252082,37,26,0.7025128343690895,3
68,10800,115,23,42,78,258,109,0,0.02310378794662846,40,28,0.6998250437390653,3
69,10792,117,21,42,78,258,117,0,0.02310378794662846,43,30,0.6975122064636131,3
70,10788,113,22,43,80,258,121,0,0.02310378794662846,47,34,0.723250372261221,3
71,10775,115,27,43,80,265,127,0,0.023730634906420703,49,34,0.6937359722505612,3
72,10762,124,22,44,79,269,136,0,0.024088833169159128,54,37,0.6850583225328644,3
73,10753,126,20,49,81,276,138,0,0.024715680128951374,58,40,0.6895362868470953,3
74,10746,128,18,49,82,277,144,0,0.024805229694635982,62,41,0.6611836800516045,3
75,10734,129,19,46,86,280,153,0,0.0250738783916898,65,42,0.6460544531610521,3
76,10719,133,20,47,89,289,159,0,0.025879824482851258,70,45,0.6427653192401085,3
77,10712,130,26,43,89,288,167,0,0.02579027491716665,71,43,0.6055485142937614,3
78,10705,130,26,43,88,287,175,0,0.025700725351482046,75,44,0.5865884548726836,3
79,10694,128,27,46,91,292,181,0,0.02614847317990508,77,44,0.5713543695623945,3
80,10685,123,30,49,91,293,189,0,0.026238022745589683,80,46,0.574928133983252,3
81,10675,123,31,51,92,297,195,0,0.02659622100832811,82,48,0.58529447628338,3
82,10669,119,31,52,94,296,202,0,0.026506671442643504,86,48,0.5580746424834321,3
83,10657,123,28,55,97,303,207,0,0.027133518402435747,89,48,0.5392652510953825,3
84,10636,137,30,55,92,314,217,0,0.028118563624966418,92,47,0.5108140419519617,3
85,10621,138,30,55,95,318,228,0,0.028476761887704843,97,50,0.5154107823935676,3
86,10614,137,29,56,97,319,234,0,0.02856631145338945,101,55,0.5445005445005445,3
87,10608,129,29,60,99,317,242,0,0.02838721232202024,106,58,0.5471181963965663,3
88,10599,125,31,58,102,316,252,0,0.02829766275633563,108,61,0.5647625219887047,3
89,10592,123,32,57,98,310,265,0,0.027760365362227993,113,65,0.5751703389080612,3
90,10581,127,29,59,97,312,274,0,0.027939464493597205,116,64,0.5516765796052064,3
91,10573,120,29,64,101,314,280,0,0.028118563624966418,121,66,0.5454094702917114,3
92,10561,120,29,70,101,320,286,0,0.028655861019074056,127,68,0.5353909141012518,3
93,10550,123,26,73,101,323,294,0,0.028924509716127877,132,71,0.5378380425725324,3
94,10544,119,27,69,100,315,308,0,0.028208113190651026,136,72,0.5293728402323359,3
95,10528,125,25,75,101,326,313,0,0.029193158413181697,143,79,0.5524089224529753,3
96,10519,124,23,77,104,328,320,0,0.02937225754455091,147,82,0.5577851846813142,3
97,10507,127,27,75,103,332,328,0,0.029730455807289335,150,83,0.5532964469035399,3
98,10500,127,26,70,101,324,343,0,0.029014059281812485,152,80,0.526281165712782,3
99,10487,133,24,70,100,327,353,0,0.029282707978866302,156,83,0.5320171783860009,3
100,10479,125,26,71,105,327,361,0,0.029282707978866302,161,84,0.5217067262902926,3
101,10467,125,26,70,112,333,367,0,0.02982000537297394,165,86,0.5211805345130598,3
102,10455,128,22,67,114,331,381,0,0.029640906241604727,170,86,0.5058525969060643,3
103,10441,131,21,71,112,335,391,0,0.029999104504343153,174,83,0.47698408137463366,3
104,10426,141,19,72,104,336,405,0,0.03008865407002776,179,84,0.4692475280710575,3
105,10418,139,20,73,101,333,416,0,0.02982000537297394,183,87,0.4753838588055298,3
106,10414,135,19,73,101,328,425,0,0.02937225754455091,187,87,0.46521576386289504,3
107,10406,126,25,74,104,329,432,0,0.029461807110235515,190,88,0.46313351928845853,3
108,10400,123,30,70,103,326,441,0,0.029193158413181697,192,86,0.44789333888859956,3
109,10391,123,29,73,101,326,450,0,0.029193158413181697,196,90,0.45916024692617724,3
110,10377,127,28,73,103,331,459,0,0.029640906241604727,201,91,0.45271379533356554,3
111,10365,130,27,72,105,334,468,0,0.029909554938658548,203,89,0.4384020491601399,3
112,10357,131,28,70,102,331,479,0,0.029640906241604727,206,87,0.42230959662152323,3
113,10352,124,26,73,105,328,487,0,0.02937225754455091,209,85,0.40667910626285825,3
114,10341,127,27,71,105,330,496,0,0.029551356675920123,213,86,0.4037369137599174,3
115,10331,127,27,71,107,332,504,0,0.029730455807289335,216,86,0.39812971621684184,3
116,10327,122,27,66,101,316,524,0,0.02829766275633563,217,85,0.39168701903138103,3
117,10313,120,38,60,100,318,536,0,0.028476761887704843,224,88,0.3928396053747601,3
118,10301,120,40,59,103,322,544,0,0.02883496015044327,229,89,0.38862931749705254,3
119,10292,111,39,66,107,323,552,0,0.028924509716127877,233,87,0.3733745332818334,3
120,10278,117,39,66,109,331,558,0,0.029640906241604727,238,87,0.36553086004789714,3
121,10272,113,38,71,112,334,561,0,0.029909554938658548,240,83,0.3458189242114912,3
122,10261,117,37,72,112,338,568,0,0.030267753201396973,244,84,0.3442481865497316,3
123,10254,108,39,69,111,327,586,0,0.029282707978866302,247,85,0.3441156228492774,3
124,10245,108,34,71,106,319,603,0,0.02856631145338945,252,84,0.3333201063449863,3
125,10227,122,29,73,106,330,610,0,0.029551356675920123,255,84,0.32939884710403516,3
126,10209,134,24,78,106,342,616,0,0.0306259514641354,259,85,0.3281726574263542,3
127,10202,129,20,83,106,338,627,0,0.030267753201396973,264,83,0.3143820309836749,3
128,10183,135,24,82,108,349,635,0,0.03125279842392764,267,82,0.30710460282386426,3
129,10172,133,29,78,107,347,648,0,0.031073699292558432,273,80,0.29302955935680014,3
130,10157,143,25,78,104,350,660,0,0.03134234798961225,276,80,0.2898445708488823,3
131,10150,135,25,76,110,346,671,0,0.030984149726873824,280,79,0.28213278097210814,3
132,10136,137,27,73,110,347,684,0,0.031073699292558432,285,84,0.2947265008245325,3
133,10124,137,29,72,110,348,695,0,0.031163248858243037,289,83,0.28718729455728176,3
134,10110,140,29,70,111,350,707,0,0.03134234798961225,294,88,0.29930954729430975,3
135,10107,129,30,69,113,341,719,0,0.030536401898450794,298,90,0.3020032884802524,3
136,10099,128,29,70,111,338,730,0,0.030267753201396973,301,88,0.2923490913923126,3
137,10087,129,27,72,113,341,739,0,0.030536401898450794,305,87,0.2852365496213239,3
138,10073,134,25,73,109,341,753,0,0.030536401898450794,307,83,0.2703495000162861,3
139,10066,129,27,73,108,337,764,0,0.030178203635712365,310,84,0.270959001322538,3
140,10050,129,27,72,111,339,778,0,0.030357302767081578,312,85,0.2724271657959681,3
141,10041,128,31,68,109,336,790,0,0.03008865407002776,315,86,0.2730072061204406,3
142,10031,122,33,68,113,336,800,0,0.03008865407002776,318,86,0.27043174742932613,3
143,10019,120,33,74,114,341,807,0,0.030536401898450794,320,81,0.25311709009093464,3
144,10002,128,38,70,114,350,815,0,0.03134234798961225,322,79,0.24533399583863855,3
145,9991,133,37,71,110,351,825,0,0.03143189755529686,326,78,0.23925646452562804,3
146,9978,133,37,75,110,355,834,0,0.03179009581803528,328,73,0.22255419042102376,3
147,9963,136,35,76,112,359,845,0,0.03214829408077371,332,73,0.21987289539471702,3
148,9950,137,37,76,110,360,857,0,0.03223784364645831,335,72,0.21491895764305544,3
149,9937,137,39,75,112,363,867,0,0.03250649234351213,338,71,0.21005295701310614,3
150,9930,133,31,76,115,355,882,0,0.03179009581803528,345,77,0.22318193675545636,3
151,9919,131,31,81,113,356,892,0,0.03187964538371989,348,77,0.22125800982730381,3
152,9906,133,31,80,112,356,905,0,0.03187964538371989,353,80,0.2266224752839863,3
153,9898,133,33,76,110,352,917,0,0.03152144712098146,357,83,0.23248648497240973,3
154,9884,136,28,77,109,350,933,0,0.03134234798961225,363,85,0.23415332910939093,3
155,9869,139,34,76,105,354,944,0,0.03170054625235068,366,87,0.23769842354034043,3
156,9857,141,33,70,100,344,966,0,0.03080505059550461,372,89,0.23924088062148868,3
157,9845,141,36,69,99,345,977,0,0.03089460016118922,373,85,0.227875928259296,3
158,9829,146,38,72,102,358,980,0,0.0320587445150891,375,83,0.22132743126849952,3
159,9815,139,41,76,107,363,989,0,0.03250649234351213,376,80,0.21276029892822,3
160,9807,137,40,77,112,366,994,0,0.032775141040565954,380,79,0.20788926607194547,3
161,9795,140,39,79,111,369,1003,0,0.033043789737619775,382,78,0.20418313656710557,3
162,9783,142,35,78,113,368,1016,0,0.03295424017193516,386,79,0.2046579104168286,3
163,9765,151,37,80,109,377,1025,0,0.033760186263096625,393,80,0.20355716139538435,3
164,9747,166,33,81,105,385,1035,0,0.034476582788573476,394,75,0.19035049871830664,3
165,9736,168,31,75,101,375,1056,0,0.03358108713172741,399,74,0.18545901105235457,3
166,9723,165,30,71,111,377,1067,0,0.033760186263096625,403,74,0.1836182724994417,3
167,9713,160,30,74,112,376,1078,0,0.03367063669741202,405,73,0.18024246314905806,3
168,9702,161,30,73,112,376,1089,0,0.03367063669741202,408,76,0.18626994436410874,3
169,9690,162,30,76,111,379,1098,0,0.033939285394465835,411,77,0.18734337364054404,3
170,9677,161,33,74,113,381,1109,0,0.03411838452583505,412,75,0.18203441664037281,3
171,9666,166,31,74,117,388,1113,0,0.0347452314856273,415,75,0.18071853690272524,3
172,9652,166,34,70,115,385,1130,0,0.034476582788573476,419,78,0.18615307510560608,3
173,9643,159,37,69,117,382,1142,0,0.034207934091519655,420,78,0.18570986405085593,3
174,9628,165,35,70,117,387,1152,0,0.034655681919942685,425,81,0.1905837509705654,3
175,9613,165,37,68,123,393,1161,0,0.03519297931405033,430,80,0.1860421850654636,3
176,9599,166,39,67,125,397,1171,0,0.03555117757678875,432,77,0.17823661489317377,3
177,9588,159,35,70,132,396,1183,0,0.03546162801110415,436,81,0.18577555560652279,3
178,9573,160,37,72,137,406,1188,0,0.03635712366795021,437,80,0.18306217249033202,3
