"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
103,11079,11,2,6,8,27,61,0,0.0024178382734843734,277,12,0.043319735749611926,1
104,11078,11,2,6,8,27,62,0,0.0024178382734843734,286,13,0.045452956190342994,1
105,11077,10,4,5,8,27,63,0,0.0024178382734843734,296,13,0.04391743522178305,1
106,11074,13,3,6,8,30,63,0,0.002686486970538193,305,13,0.042621553391692074,1
107,11074,11,4,6,9,30,63,0,0.002686486970538193,316,14,0.04430239549381349,1
108,11071,14,3,7,8,32,64,0,0.002865586101907406,326,14,0.042943467991779394,1
109,11071,13,3,7,9,32,64,0,0.002865586101907406,336,15,0.04464152852593673,1
110,11071,13,3,7,9,32,64,0,0.002865586101907406,347,16,0.04610818132042304,1
111,11069,13,4,7,10,34,64,0,0.0030446852332766186,355,15,0.042252330920255765,1
112,11069,12,5,5,9,31,67,0,0.002776036536222799,364,14,0.0384604818548941,1
113,11068,11,5,5,10,31,68,0,0.002776036536222799,374,14,0.03743215422047539,1
114,11066,13,5,4,9,31,70,0,0.002776036536222799,382,13,0.03403052276118426,1
115,11066,10,4,5,10,29,72,0,0.0025969374048535865,391,13,0.033247231528605405,1
116,11064,12,4,5,10,31,72,0,0.002776036536222799,400,16,0.03999900002499938,1
117,11063,13,3,6,9,31,73,0,0.002776036536222799,409,15,0.03667391995305738,1
118,11063,11,2,7,11,31,73,0,0.002776036536222799,418,15,0.03588430898782326,1
119,11062,12,2,7,11,32,73,0,0.002865586101907406,429,17,0.039626115941353346,1
120,11060,13,3,6,11,33,74,0,0.0029551356675920123,439,16,0.03644563905150224,1
121,11059,14,3,6,11,34,74,0,0.0030446852332766186,451,16,0.03547593179752112,1
122,11059,12,3,7,10,32,76,0,0.002865586101907406,459,16,0.034857628374109495,1
123,11057,11,4,8,11,34,76,0,0.0030446852332766186,468,16,0.03418730369009209,1
124,11054,14,3,8,10,35,78,0,0.003134234798961225,478,17,0.035564109537457374,1
125,11054,14,2,8,10,34,79,0,0.0030446852332766186,488,17,0.0348353517345956,1
126,11054,12,4,7,10,33,80,0,0.0029551356675920123,498,17,0.03413586072568824,1
127,11053,12,3,8,11,34,80,0,0.0030446852332766186,508,18,0.0354323733784768,1
128,11050,15,3,8,11,37,80,0,0.003313333930330438,519,20,0.038534902988381727,1
129,11049,14,3,8,11,36,82,0,0.0032237843646458313,529,18,0.03402582181811308,1
130,11048,15,3,8,11,37,82,0,0.003313333930330438,536,14,0.02611891569187142,1
131,11046,15,3,9,12,39,82,0,0.0034924330616996507,546,15,0.027472024321898866,1
132,11043,18,3,9,12,42,82,0,0.00376108175875347,554,16,0.028880345120124187,1
133,11043,17,3,9,12,41,83,0,0.0036715321930688638,562,14,0.02491058877955908,1
134,11043,17,3,8,11,39,85,0,0.0034924330616996507,573,14,0.024432383378998623,1
135,11039,19,4,8,10,41,87,0,0.0036715321930688638,582,13,0.02233638597274961,1
136,11037,19,4,7,10,40,90,0,0.003581982627384257,594,13,0.02188515344859514,1
137,11036,19,3,8,11,41,90,0,0.0036715321930688638,603,13,0.0215585147841661,1
138,11036,18,4,7,11,40,91,0,0.003581982627384257,612,13,0.021241482982304213,1
139,11036,14,5,7,12,38,93,0,0.0034028834960150444,618,13,0.02103525832915325,1
140,11033,15,3,7,14,39,95,0,0.0034924330616996507,625,13,0.020799667205324716,1
141,11033,14,2,7,13,36,98,0,0.0032237843646458313,632,14,0.022151548234996283,1
142,11033,11,5,7,13,36,98,0,0.0032237843646458313,638,15,0.02351060328208022,1
143,11032,11,2,9,13,35,100,0,0.003134234798961225,645,17,0.026356180524332955,1
144,11032,10,3,9,13,35,100,0,0.003134234798961225,652,19,0.029140657351881108,1
145,11030,11,4,9,13,37,100,0,0.003313333930330438,660,19,0.028787442614505842,1
146,11030,10,3,9,11,33,104,0,0.0029551356675920123,666,17,0.025525142265131154,1
147,11027,13,2,10,11,36,104,0,0.0032237843646458313,676,18,0.02662682504696676,1
148,11025,14,2,9,11,36,106,0,0.0032237843646458313,685,18,0.026276988657099896,1
149,11024,15,2,9,11,37,106,0,0.003313333930330438,694,20,0.028818028558666303,1
150,11024,12,3,10,12,37,106,0,0.003313333930330438,705,21,0.029786811534588162,1
151,11024,10,3,11,12,36,107,0,0.0032237843646458313,714,22,0.030811893390848867,1
152,11022,12,2,12,11,37,108,0,0.003313333930330438,721,20,0.02773886631253381,1
153,11021,13,2,10,9,34,112,0,0.0030446852332766186,728,20,0.027472150107828188,1
154,11021,11,3,8,9,31,115,0,0.002776036536222799,735,20,0.027210514142664725,1
155,11018,13,3,7,10,33,116,0,0.0029551356675920123,740,22,0.029729327982054295,1
156,11017,13,4,7,10,34,116,0,0.0030446852332766186,746,23,0.030830685915738395,1
157,11017,12,3,5,10,30,120,0,0.002686486970538193,753,20,0.0265600722433965,1
158,11016,13,3,5,10,31,120,0,0.002776036536222799,760,19,0.024999671056959778,1
159,11016,13,2,6,9,30,121,0,0.002686486970538193,765,19,0.024836276649978433,1
160,11015,13,3,6,9,31,121,0,0.002776036536222799,772,20,0.02590640017616352,1
161,11014,12,4,6,9,31,122,0,0.002776036536222799,779,19,0.024389930809617336,1
162,11014,12,4,5,7,28,125,0,0.00250738783916898,789,19,0.024080810129149186,1
163,11013,13,3,5,5,26,128,0,0.002328288707799767,795,17,0.021383378825423578,1
