"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
24,2798,13,0,1,1,15,0,0,0.005332385353714895,0,0,0.0,1
25,2796,14,0,1,2,17,0,0,0.006043370067543548,0,0,0.0,1
26,2795,14,0,1,3,18,0,0,0.006398862424457874,0,0,0.0,1
27,2795,14,0,1,3,18,0,0,0.006398862424457874,0,0,0.0,1
28,2794,14,0,1,4,19,0,0,0.0067543547813722,0,0,0.0,1
29,2793,13,0,1,6,20,0,0,0.007109847138286527,0,0,0.0,1
30,2789,15,1,1,7,24,0,0,0.008531816565943833,0,0,0.0,1
31,2789,14,1,1,8,24,0,0,0.008531816565943833,0,0,0.0,1
32,2789,14,1,1,7,23,1,0,0.008176324209029506,0,0,0.0,1
33,2788,15,1,0,7,23,2,0,0.008176324209029506,0,0,0.0,1
34,2787,14,2,0,8,24,2,0,0.008531816565943833,0,0,0.0,1
35,2785,14,3,0,9,26,2,0,0.009242801279772485,0,0,0.0,1
36,2785,14,3,0,9,26,2,0,0.009242801279772485,0,0,0.0,1
37,2785,13,3,1,9,26,2,0,0.009242801279772485,0,0,0.0,1
38,2784,14,2,2,8,26,3,0,0.009242801279772485,0,0,0.0,1
39,2783,14,1,3,9,27,3,0,0.009598293636686812,0,0,0.0,1
40,2782,12,4,3,9,28,3,0,0.009953785993601137,0,0,0.0,1
41,2782,12,4,3,9,28,3,0,0.009953785993601137,0,0,0.0,1
42,2781,11,3,4,11,29,3,0,0.010309278350515464,0,0,0.0,1
43,2779,12,3,4,11,30,4,0,0.01066477070742979,0,0,0.0,1
44,2779,11,1,5,12,29,5,0,0.010309278350515464,0,0,0.0,1
45,2779,11,1,5,12,29,5,0,0.010309278350515464,0,0,0.0,1
46,2778,9,3,5,12,29,6,0,0.010309278350515464,0,0,0.0,1
47,2776,11,2,5,11,29,8,0,0.010309278350515464,0,0,0.0,1
48,2774,11,2,5,13,31,8,0,0.011020263064344117,0,0,0.0,1
49,2773,12,2,5,13,32,8,0,0.011375755421258443,0,0,0.0,1
50,2773,11,2,5,14,32,8,0,0.011375755421258443,0,0,0.0,1
51,2770,13,2,3,15,33,10,0,0.01173124777817277,0,0,0.0,1
52,2769,14,2,3,15,34,10,0,0.012086740135087096,0,0,0.0,1
53,2769,13,3,2,13,31,13,0,0.011020263064344117,0,0,0.0,1
54,2769,11,5,2,11,29,15,0,0.010309278350515464,0,0,0.0,1
55,2767,13,5,2,11,31,15,0,0.011020263064344117,0,0,0.0,1
56,2766,14,4,3,11,32,15,0,0.011375755421258443,0,0,0.0,1
57,2766,12,5,4,11,32,15,0,0.011375755421258443,0,0,0.0,1
58,2764,12,6,5,11,34,15,0,0.012086740135087096,1,1,0.9900990099009901,1
59,2764,7,5,6,16,34,15,0,0.012086740135087096,2,2,0.9950248756218907,1
60,2763,7,4,7,15,33,17,0,0.01173124777817277,3,3,0.9966777408637875,1
61,2761,7,4,6,14,31,21,0,0.011020263064344117,4,3,0.7481296758104738,1
62,2761,5,4,5,14,28,24,0,0.009953785993601137,5,4,0.7984031936127745,1
63,2760,5,4,4,15,28,25,0,0.009953785993601137,6,5,0.831946755407654,1
64,2759,5,4,5,14,28,26,0,0.009953785993601137,7,6,0.8559201141226819,1
65,2758,5,3,7,14,29,26,0,0.010309278350515464,8,7,0.8739076154806492,1
66,2756,7,3,7,14,31,26,0,0.011020263064344117,8,7,0.8739076154806492,1
67,2753,10,2,8,13,33,27,0,0.01173124777817277,9,7,0.7769145394006659,1
68,2752,11,1,9,13,34,27,0,0.012086740135087096,9,8,0.8879023307436182,1
69,2752,10,1,9,13,33,28,0,0.01173124777817277,10,9,0.8991008991008991,1
70,2752,10,0,9,13,32,29,0,0.011375755421258443,11,10,0.9082652134423251,1
71,2751,11,0,8,10,29,33,0,0.010309278350515464,11,11,0.9990917347865577,1
72,2751,9,0,8,10,27,35,0,0.009598293636686812,11,10,0.9082652134423251,1
73,2751,9,0,7,9,25,37,0,0.008887308922858158,12,10,0.8326394671107411,1
74,2751,9,0,7,7,23,39,0,0.008176324209029506,12,10,0.8326394671107411,1
75,2750,10,0,7,7,24,39,0,0.008531816565943833,13,10,0.7686395080707148,1
76,2750,10,0,6,6,22,41,0,0.007820831852115179,13,9,0.6917755572636434,1
77,2749,11,0,6,6,23,41,0,0.008176324209029506,13,9,0.6917755572636434,1
78,2749,8,3,5,6,22,42,0,0.007820831852115179,13,9,0.6917755572636434,1
79,2749,7,3,5,7,22,42,0,0.007820831852115179,13,7,0.5380476556495004,1
80,2749,6,4,5,7,22,42,0,0.007820831852115179,15,8,0.5329780146568954,1
81,2749,6,4,5,6,21,43,0,0.007465339495200853,15,8,0.5329780146568954,1
82,2749,5,4,5,6,20,44,0,0.007109847138286527,16,7,0.43722673329169265,1
83,2749,5,3,5,5,18,46,0,0.006398862424457874,17,7,0.4115226337448559,1
84,2749,4,3,5,5,17,47,0,0.006043370067543548,17,7,0.4115226337448559,1
85,2748,4,3,4,5,16,49,0,0.005687877710629221,18,7,0.3886729594669628,1
86,2748,4,3,4,4,15,50,0,0.005332385353714895,19,7,0.3682272488164124,1
87,2748,4,2,4,4,14,51,0,0.004976892996800568,20,7,0.34982508745627183,1
88,2747,4,2,4,5,15,51,0,0.005332385353714895,21,8,0.38077106139933364,1
89,2747,4,2,4,5,15,51,0,0.005332385353714895,22,7,0.31803725579282144,1
90,2747,3,2,4,5,14,52,0,0.004976892996800568,24,7,0.29154518950437314,1
91,2747,3,1,5,5,14,52,0,0.004976892996800568,25,8,0.31987205117952816,1
92,2747,2,1,4,6,13,53,0,0.004621400639886242,26,7,0.2691272587466359,1
93,2745,4,1,3,6,14,54,0,0.004976892996800568,27,8,0.29618659755646054,1
94,2745,3,2,3,5,13,55,0,0.004621400639886242,28,7,0.24991074616208495,1
95,2745,3,1,4,5,13,55,0,0.004621400639886242,31,7,0.22573363431151242,1
96,2745,3,1,4,5,13,55,0,0.004621400639886242,33,8,0.24235080278703425,1
97,2745,3,0,5,5,13,55,0,0.004621400639886242,35,7,0.19994287346472436,1
98,2745,3,0,5,4,12,56,0,0.004265908282971916,37,7,0.18913807079167794,1
99,2745,3,0,4,3,10,58,0,0.0035549235691432635,38,6,0.15785319652722968,1
100,2744,3,0,4,4,11,58,0,0.0039104159260575895,40,6,0.14996250937265684,1
101,2743,4,0,4,4,12,58,0,0.004265908282971916,42,6,0.14282313734825042,1
102,2743,3,1,2,4,10,60,0,0.0035549235691432635,43,5,0.1162520344106022,1
103,2743,2,2,0,4,8,62,0,0.0028439388553146107,46,5,0.10867202782003912,1
104,2743,2,2,0,3,7,63,0,0.002488446498400284,48,5,0.10414496979795876,1
105,2743,2,0,2,3,7,63,0,0.002488446498400284,50,4,0.07998400319936014,1
106,2742,3,0,2,3,8,63,0,0.0028439388553146107,52,6,0.11536243030186503,1
107,2742,2,0,2,4,8,63,0,0.0028439388553146107,53,5,0.09432182607055273,1
108,2742,2,0,2,4,8,63,0,0.0028439388553146107,56,5,0.08926977325477593,1
109,2742,2,0,2,4,8,63,0,0.0028439388553146107,58,5,0.08619203585588692,1
110,2742,2,0,2,4,8,63,0,0.0028439388553146107,60,4,0.06665555740709882,1
111,2742,2,0,1,4,7,64,0,0.002488446498400284,63,4,0.06348198698619267,1
112,2742,1,1,1,3,6,65,0,0.002132954141485958,64,4,0.06249023590064052,1
113,2742,1,1,0,3,5,66,0,0.0017774617845716318,67,4,0.05969258319653783,1
114,2742,1,0,1,3,5,66,0,0.0017774617845716318,69,4,0.057962614113896534,1
115,2742,1,0,1,3,5,66,0,0.0017774617845716318,72,5,0.06943480072212192,1
116,2742,1,0,1,3,5,66,0,0.0017774617845716318,74,4,0.05404675043912984,1
117,2742,0,0,1,4,5,66,0,0.0017774617845716318,77,4,0.05194130632385404,1
118,2742,0,0,1,4,5,66,0,0.0017774617845716318,79,4,0.05062650297430705,1
119,2742,0,0,1,4,5,66,0,0.0017774617845716318,82,4,0.04877453969028167,1
120,2742,0,0,1,3,4,67,0,0.0014219694276573053,83,3,0.03614022406938923,1
121,2742,0,0,1,3,4,67,0,0.0014219694276573053,86,3,0.034879665155214505,1
122,2741,1,0,1,3,5,67,0,0.0017774617845716318,88,3,0.03408703556414044,1
123,2741,1,0,1,3,5,67,0,0.0017774617845716318,91,3,0.032963410614218216,1
124,2741,1,0,1,3,5,67,0,0.0017774617845716318,93,3,0.03225459627996989,1
125,2741,0,0,1,4,5,67,0,0.0017774617845716318,96,3,0.03124674513071555,1
126,2741,0,0,1,4,5,67,0,0.0017774617845716318,98,2,0.020406081012141617,1
127,2741,0,0,1,4,5,67,0,0.0017774617845716318,101,2,0.0198000198000198,1
128,2741,0,0,0,4,4,68,0,0.0014219694276573053,103,2,0.019415590719347633,1
129,2741,0,0,0,3,3,69,0,0.001066477070742979,105,1,0.009522902580706599,1
130,2741,0,0,0,2,2,70,0,0.0007109847138286527,108,1,0.009258401999814831,1
131,2741,0,0,0,1,1,71,0,0.00035549235691432633,110,1,0.00909008271975275,1
132,2741,0,0,0,1,1,71,0,0.00035549235691432633,113,1,0.008848774444739404,1
133,2741,0,0,0,1,1,71,0,0.00035549235691432633,116,1,0.00861994655633135,1
134,2741,0,0,0,1,1,71,0,0.00035549235691432633,117,0,0.0,1
135,2741,0,0,0,1,1,71,0,0.00035549235691432633,120,0,0.0,1
136,2741,0,0,0,1,1,71,0,0.00035549235691432633,122,1,0.008196049504139005,1
137,2741,0,0,0,1,1,71,0,0.00035549235691432633,125,1,0.007999360051195904,1
138,2741,0,0,0,0,0,72,0,0.0,128,1,0.007811889696117492,1
139,2741,0,0,0,0,0,72,0,0.0,131,1,0.007633005114113427,1
140,2741,0,0,0,0,0,72,0,0.0,134,2,0.014924259383628088,1
141,2741,0,0,0,0,0,72,0,0.0,137,2,0.01459747463688782,1
142,2741,0,0,0,0,0,72,0,0.0,140,2,0.014284693950432113,1
143,2741,0,0,0,0,0,72,0,0.0,143,2,0.01398503601146773,1
144,2741,0,0,0,0,0,72,0,0.0,146,2,0.013697691938908295,1
145,2741,0,0,0,0,0,72,0,0.0,149,2,0.013421917992081069,1
146,2741,0,0,0,0,0,72,0,0.0,152,2,0.013157029142819552,1
147,2741,0,0,0,0,0,72,0,0.0,155,3,0.019353590090961874,1
148,2741,0,0,0,0,0,72,0,0.0,157,3,0.01910706324437934,1
149,2741,0,0,0,0,0,72,0,0.0,160,3,0.018748828198237612,1
150,2741,0,0,0,0,0,72,0,0.0,162,2,0.012344916980433307,1
151,2741,0,0,0,0,0,72,0,0.0,165,2,0.012120477546815346,1
152,2741,0,0,0,0,0,72,0,0.0,167,2,0.011975330818513862,1
153,2741,0,0,0,0,0,72,0,0.0,169,2,0.01183361931246672,1
154,2741,0,0,0,0,0,72,0,0.0,171,1,0.005847611250804047,1
155,2741,0,0,0,0,0,72,0,0.0,173,1,0.005780012716027976,1
156,2741,0,0,0,0,0,72,0,0.0,174,1,0.005746796161140165,1
157,2741,0,0,0,0,0,72,0,0.0,177,1,0.005649398339076889,1
158,2741,0,0,0,0,0,72,0,0.0,180,1,0.005555246930726071,1
159,2741,0,0,0,0,0,72,0,0.0,182,1,0.005494203615185979,1
160,2741,0,0,0,0,0,72,0,0.0,184,1,0.005434487256127385,1
161,2741,0,0,0,0,0,72,0,0.0,185,0,0.0,1
162,2741,0,0,0,0,0,72,0,0.0,187,0,0.0,1
163,2741,0,0,0,0,0,72,0,0.0,188,0,0.0,1
164,2741,0,0,0,0,0,72,0,0.0,190,0,0.0,1
165,2741,0,0,0,0,0,72,0,0.0,192,0,0.0,1
166,2741,0,0,0,0,0,72,0,0.0,194,0,0.0,1
167,2741,0,0,0,0,0,72,0,0.0,196,0,0.0,1
168,2741,0,0,0,0,0,72,0,0.0,198,0,0.0,1
169,2741,0,0,0,0,0,72,0,0.0,200,0,0.0,1
170,2741,0,0,0,0,0,72,0,0.0,202,0,0.0,1
171,2741,0,0,0,0,0,72,0,0.0,204,0,0.0,1
172,2741,0,0,0,0,0,72,0,0.0,206,0,0.0,1
173,2741,0,0,0,0,0,72,0,0.0,208,1,0.0048074611797509735,1
174,2741,0,0,0,0,0,72,0,0.0,210,2,0.009523356030665207,1
175,2741,0,0,0,0,0,72,0,0.0,212,2,0.009433517286920429,1
176,2741,0,0,0,0,0,72,0,0.0,214,2,0.00934535769356572,1
177,2741,0,0,0,0,0,72,0,0.0,215,2,0.009301892935212316,1
178,2741,0,0,0,0,0,72,0,0.0,217,3,0.013824247730519332,1
179,2741,0,0,0,0,0,72,0,0.0,219,3,0.013698004657321584,1
180,2741,0,0,0,0,0,72,0,0.0,221,3,0.013574046423238768,1
181,2741,0,0,0,0,0,72,0,0.0,223,3,0.013452311555535626,1
182,2741,0,0,0,0,0,72,0,0.0,225,3,0.01333274076707702,1
183,2741,0,0,0,0,0,72,0,0.0,226,3,0.013273748949161543,1
184,2741,0,0,0,0,0,72,0,0.0,228,3,0.013157317661506076,1
185,2741,0,0,0,0,0,72,0,0.0,229,3,0.013099864634732108,1
186,2741,0,0,0,0,0,72,0,0.0,231,3,0.012986450802995542,1
187,2741,0,0,0,0,0,72,0,0.0,232,2,0.008620318089737511,1
188,2741,0,0,0,0,0,72,0,0.0,233,2,0.008583322604180078,1
189,2741,0,0,0,0,0,72,0,0.0,234,2,0.008546643305841631,1
190,2741,0,0,0,0,0,72,0,0.0,235,2,0.008510276158461342,1
191,2741,0,0,0,0,0,72,0,0.0,236,2,0.008474217194186687,1
192,2741,0,0,0,0,0,72,0,0.0,237,2,0.00843846251213029,1
193,2741,0,0,0,0,0,72,0,0.0,239,3,0.012551776076314799,1
194,2741,0,0,0,0,0,72,0,0.0,240,3,0.012499479188367153,1
195,2741,0,0,0,0,0,72,0,0.0,242,3,0.012396181975951407,1
196,2741,0,0,0,0,0,72,0,0.0,244,3,0.012294578091061843,1
197,2741,0,0,0,0,0,72,0,0.0,247,3,0.01214525727703332,1
198,2741,0,0,0,0,0,72,0,0.0,250,3,0.011999520019199232,1
199,2741,0,0,0,0,0,72,0,0.0,253,3,0.011857238844314454,1
200,2741,0,0,0,0,0,72,0,0.0,256,3,0.01171829225420882,1
201,2741,0,0,0,0,0,72,0,0.0,259,3,0.011582564379753678,1
202,2741,0,0,0,0,0,72,0,0.0,260,2,0.007692011845698243,1
203,2741,0,0,0,0,0,72,0,0.0,262,3,0.011449944658600816,1
204,2741,0,0,0,0,0,72,0,0.0,263,3,0.011406410402646288,1
205,2741,0,0,0,0,0,72,0,0.0,265,3,0.011320327534810007,1
206,2741,0,0,0,0,0,72,0,0.0,266,2,0.007518514341566107,1
207,2741,0,0,0,0,0,72,0,0.0,267,1,0.003745178083217857,1
208,2741,0,0,0,0,0,72,0,0.0,268,1,0.003731204059550017,1
209,2741,0,0,0,0,0,72,0,0.0,269,1,0.0037173339281067618,1
210,2741,0,0,0,0,0,72,0,0.0,271,1,0.003689900741670049,1
211,2741,0,0,0,0,0,72,0,0.0,273,1,0.0036628694919600014,1
212,2741,0,0,0,0,0,72,0,0.0,274,1,0.003649501842998431,1
213,2741,0,0,0,0,0,72,0,0.0,276,1,0.0036230571356110288,1
214,2741,0,0,0,0,0,72,0,0.0,276,1,0.0036230571356110288,1
215,2741,0,0,0,0,0,72,0,0.0,278,1,0.0035969929139239598,1
216,2741,0,0,0,0,0,72,0,0.0,281,1,0.003558592220917405,1
217,2741,0,0,0,0,0,72,0,0.0,283,0,0.0,1
218,2741,0,0,0,0,0,72,0,0.0,286,0,0.0,1
219,2741,0,0,0,0,0,72,0,0.0,288,0,0.0,1
220,2741,0,0,0,0,0,72,0,0.0,291,0,0.0,1
221,2741,0,0,0,0,0,72,0,0.0,294,0,0.0,1
222,2741,0,0,0,0,0,72,0,0.0,298,0,0.0,1
223,2741,0,0,0,0,0,72,0,0.0,302,0,0.0,1
224,2741,0,0,0,0,0,72,0,0.0,305,1,0.0032785810301301597,1
225,2741,0,0,0,0,0,72,0,0.0,309,2,0.006472282450406136,1
226,2741,0,0,0,0,0,72,0,0.0,313,3,0.009584358327209993,1
227,2741,0,0,0,0,0,72,0,0.0,316,3,0.009493370462960032,1
228,2741,0,0,0,0,0,72,0,0.0,320,3,0.009374707040404988,1
229,2741,0,0,0,0,0,72,0,0.0,324,3,0.009258973488472579,1
230,2741,0,0,0,0,0,72,0,0.0,327,3,0.009174031375187304,1
231,2741,0,0,0,0,0,72,0,0.0,331,3,0.00906317029696988,1
232,2741,0,0,0,0,0,72,0,0.0,336,3,0.008928305705187345,1
233,2741,0,0,0,0,0,72,0,0.0,341,3,0.008797395970792645,1
