"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
55,2751,15,3,11,14,43,19,0,0.015286171347316033,0,0,0.0,1
56,2751,13,4,10,14,41,21,0,0.01457518663348738,0,0,0.0,1
57,2751,11,4,10,15,40,22,0,0.014219694276573054,0,0,0.0,1
58,2747,12,6,10,14,42,24,0,0.014930678990401706,1,1,0.9900990099009901,1
59,2746,12,6,10,15,43,24,0,0.015286171347316033,2,2,0.9950248756218907,1
60,2744,14,5,9,14,42,27,0,0.014930678990401706,3,3,0.9966777408637875,1
61,2742,16,5,9,13,43,28,0,0.015286171347316033,4,4,0.9975062344139651,1
62,2739,18,5,8,14,45,29,0,0.015997156061144685,5,4,0.7984031936127745,1
63,2737,18,5,9,14,46,30,0,0.016352648418059012,6,5,0.831946755407654,1
64,2736,19,4,9,14,46,31,0,0.016352648418059012,7,6,0.8559201141226819,1
65,2733,22,2,10,14,48,32,0,0.017063633131887666,8,7,0.8739076154806492,1
66,2732,23,1,10,13,47,34,0,0.01670814077497334,9,7,0.7769145394006659,1
67,2729,26,0,9,12,47,37,0,0.01670814077497334,10,8,0.7992007992007992,1
68,2727,25,2,8,11,46,40,0,0.016352648418059012,11,8,0.7266121707538601,1
69,2727,25,2,8,11,46,40,0,0.016352648418059012,12,8,0.6661115736885929,1
70,2725,27,2,8,10,47,41,0,0.01670814077497334,12,9,0.7493755203996669,1
71,2724,27,3,7,9,46,43,0,0.016352648418059012,12,10,0.8326394671107411,1
72,2723,23,2,9,13,47,43,0,0.01670814077497334,12,11,0.9159034138218152,1
73,2720,24,3,9,14,50,43,0,0.017774617845716316,13,11,0.8455034588777863,1
74,2717,26,3,7,14,50,46,0,0.017774617845716316,15,13,0.866089273817455,1
75,2716,24,4,7,15,50,47,0,0.017774617845716316,16,14,0.8744534665833853,1
76,2715,24,4,7,13,48,50,0,0.017063633131887666,16,12,0.7495315427857588,1
77,2712,25,5,7,12,49,52,0,0.01741912548880199,16,10,0.6246096189881324,1
78,2711,24,2,9,13,48,54,0,0.017063633131887666,16,11,0.6870705808869456,1
79,2710,23,2,9,14,48,55,0,0.017063633131887666,17,11,0.6466784244562022,1
80,2709,22,2,10,14,48,56,0,0.017063633131887666,17,9,0.5291005291005291,1
81,2709,20,3,9,14,46,58,0,0.016352648418059012,18,9,0.49972237645752354,1
82,2708,18,2,8,17,45,60,0,0.015997156061144685,20,11,0.5497251374312843,1
83,2708,16,4,8,17,45,60,0,0.015997156061144685,20,11,0.5497251374312843,1
84,2707,14,5,7,18,44,62,0,0.015641663704230358,21,11,0.5235602094240838,1
85,2707,13,5,8,17,43,63,0,0.015286171347316033,21,11,0.5235602094240838,1
86,2705,13,7,8,17,45,63,0,0.015997156061144685,21,11,0.5235602094240838,1
87,2702,16,5,9,17,47,64,0,0.01670814077497334,21,11,0.5235602094240838,1
88,2700,18,4,10,17,49,64,0,0.01741912548880199,21,10,0.47596382674916704,1
89,2699,18,3,11,17,49,65,0,0.01741912548880199,22,10,0.45433893684688775,1
90,2697,18,4,11,17,50,66,0,0.017774617845716316,24,12,0.4997917534360683,1
91,2694,20,3,11,18,52,67,0,0.01848560255954497,24,10,0.4164931278633902,1
92,2693,19,2,11,17,49,71,0,0.01741912548880199,25,10,0.3998400639744102,1
93,2691,20,3,10,17,50,72,0,0.017774617845716316,26,11,0.4229142637447135,1
94,2688,20,5,10,18,53,72,0,0.018841094916459297,27,12,0.44427989633469084,1
95,2684,23,6,9,16,54,75,0,0.019196587273373623,28,12,0.42841842199214564,1
96,2683,24,5,10,14,53,77,0,0.018841094916459297,29,11,0.37917959324370903,1
97,2683,22,4,12,11,49,81,0,0.01741912548880199,30,11,0.3665444851716094,1
98,2681,17,3,13,15,48,84,0,0.017063633131887666,32,14,0.43736332396126215,1
99,2680,16,2,13,16,47,86,0,0.01670814077497334,34,15,0.4410467509556013,1
100,2679,17,2,13,16,48,86,0,0.017063633131887666,36,16,0.4443210219383505,1
