age_bracket,percent
0_4,0.038577919036017115
5_9,0.045824377057888735
10_14,0.04851854425315309
15_19,0.04664473079621382
20_24,0.046807232561319204
25_29,0.04931872535856855
30_34,0.05276712488428754
35_39,0.05865977509755709
40_44,0.07142568962387005
45_49,0.08101441446691576
50_54,0.08411427572402942
55_59,0.0750265045982396
60_64,0.06294197678354092
65_69,0.05805011330295484
70_74,0.05692380796550031
75_100,0.12338478848994394
