age_bracket,percent
0_4,0.03504489633453915
5_9,0.041539353071330734
10_14,0.04451878387712336
15_19,0.04447195588803428
20_24,0.045976305037520926
25_29,0.04923670377784802
30_34,0.05387852819630293
35_39,0.058098900712956134
40_44,0.06954249054659971
45_49,0.07916564230440534
50_54,0.08168850021657945
55_59,0.07532867394841897
60_64,0.06601868436764655
65_69,0.06087053231716597
70_74,0.062301712733700935
75_100,0.13231833666982756
