age_bracket,percent
0_4,0.03739229352405708
5_9,0.04480032023754329
10_14,0.04731357690641413
15_19,0.04567945336667452
20_24,0.045053672724324624
25_29,0.0474605213487473
30_34,0.05164843795524275
35_39,0.05791384495334514
40_44,0.072968049717892
45_49,0.08307934746533505
50_54,0.08139201990337136
55_59,0.07530649317088371
60_64,0.06546881610916452
65_69,0.05772383058825914
70_74,0.05657107677340407
75_100,0.1302282452553413
