age_bracket,percent
0_4,0.03511855547910753
5_9,0.04129928248061657
10_14,0.0439646848638679
15_19,0.044421445792884935
20_24,0.049786941262857244
25_29,0.0501165029458189
30_34,0.05435455055302763
35_39,0.058303508964655956
40_44,0.06960689651184977
45_49,0.07523835404175604
50_54,0.07875946044392537
55_59,0.07701336170261973
60_64,0.07016772955127575
65_69,0.0614834901160404
70_74,0.056366611354267245
75_100,0.13399862393542905
