age_bracket,percent
0_4,0.03469711810620421
5_9,0.04142678289138345
10_14,0.04537414822174774
15_19,0.045735882384720726
20_24,0.0464194190173515
25_29,0.04719926149856598
30_34,0.0492874541666373
35_39,0.05420962259851971
40_44,0.06852748357515497
45_49,0.08247186577313631
50_54,0.08631118063923594
55_59,0.0817131636001475
60_64,0.06835013987837275
65_69,0.06002555628372173
70_74,0.059009647027320325
75_100,0.12924127433777985
