age_bracket,percent
0_4,0.038513609394835446
5_9,0.04435469952711332
10_14,0.05115076762586341
15_19,0.05674640157398778
20_24,0.05990664994496412
25_29,0.06223464844154499
30_34,0.058924825208350115
35_39,0.05855664093211986
40_44,0.06523765144454799
45_49,0.07272406506122982
50_54,0.07722665193929562
55_59,0.0750213815347915
60_64,0.06504205354780067
65_69,0.055929492711101904
70_74,0.05399269000801568
75_100,0.10443777110443778
