age_bracket,percent
0_4,0.037128003505323116
5_9,0.044150492047890295
10_14,0.045978944376680125
15_19,0.04378338050519285
20_24,0.04473076513150883
25_29,0.049768482881944034
30_34,0.054024608315668556
35_39,0.06080788224009095
40_44,0.07349336238646187
45_49,0.0829506294186611
50_54,0.07988820861409471
55_59,0.07436732470423836
60_64,0.06407872766244686
65_69,0.05752045758677451
70_74,0.060526035313761946
75_100,0.12680269530926186
