age_bracket,percent
0_4,0.03613220710140802
5_9,0.044140631139253324
10_14,0.048010379867527465
15_19,0.05154484350743128
20_24,0.052903446625931855
25_29,0.05422712421439386
30_34,0.055194561396462394
35_39,0.05984838827410254
40_44,0.07302928331066084
45_49,0.07574299699465814
50_54,0.0769915846935372
55_59,0.07319867213134794
60_64,0.06688064374736967
65_69,0.06114063288552983
70_74,0.05940483404261264
75_100,0.11160977006777299
