age_bracket,percent
0_4,0.038591957593075744
5_9,0.045257795999503046
10_14,0.04830082411893817
15_19,0.04706174680084482
20_24,0.0481003851410113
25_29,0.05039632252453721
30_34,0.053570215761792356
35_39,0.05961651550917298
40_44,0.07235018842920446
45_49,0.08232078519070692
50_54,0.08491655278088375
55_59,0.07591502049944092
60_64,0.0630007868472274
65_69,0.057819190789746136
70_74,0.05593738352590384
75_100,0.11684432848801093
