age_bracket,percent
0_4,0.033858944159623115
5_9,0.037558542330608284
10_14,0.043112096438963556
15_19,0.0482194817791326
20_24,0.052154634889843426
25_29,0.05772204517112373
30_34,0.05821532492725509
35_39,0.058924760981017045
40_44,0.06589995843148122
45_49,0.07433559650824442
50_54,0.08161840099764445
55_59,0.08115837605653319
60_64,0.07021477068033809
65_69,0.062480254953581824
70_74,0.05408895663017874
75_100,0.1204378550644312
