age_bracket,percent
0_4,0.0303536619326093
5_9,0.03730100714749838
10_14,0.04050925925925926
15_19,0.03860055230669266
20_24,0.040248189919242554
25_29,0.04296331105541632
30_34,0.04587858535226956
35_39,0.05246623503202451
40_44,0.06880917571707046
45_49,0.08242539218416411
50_54,0.08416295368049755
55_59,0.08088508307806554
60_64,0.07385651629072681
65_69,0.06686275874872366
70_74,0.0660853522695628
75_100,0.14859196602617655
