age_bracket,percent
0_4,0.03650485310530409
5_9,0.041873692362256736
10_14,0.04461342730428954
15_19,0.04592472561977555
20_24,0.04874580661115612
25_29,0.05476541426289091
30_34,0.056997549856993644
35_39,0.06201172033879002
40_44,0.06937516472574994
45_49,0.0782223610528131
50_54,0.08386126919360035
55_59,0.07587959483159741
60_64,0.06733825965008183
65_69,0.05921667008320074
70_74,0.05429035333469995
75_100,0.12037913766680007
