age_bracket,percent
0_4,0.03225071563704078
5_9,0.03867411523489733
10_14,0.04306203508354877
15_19,0.04551352529244545
20_24,0.046390118761081234
25_29,0.04776691528244139
30_34,0.047430144910310126
35_39,0.05168929961667608
40_44,0.06308006220346873
45_49,0.07975514812943868
50_54,0.0842173555601779
55_59,0.08048811893937143
60_64,0.07133093632068463
65_69,0.0676363672381858
70_74,0.06479362909696015
75_100,0.13592151269327152
