age_bracket,percent
0_4,0.03589773752107595
5_9,0.04410965656701452
10_14,0.047436996207729065
15_19,0.04700007282056453
20_24,0.04717652264999636
25_29,0.04828283507262451
30_34,0.051674592905036384
35_39,0.05794556382722481
40_44,0.07185149086101915
45_49,0.08028467239148336
50_54,0.08212479204127246
55_59,0.076974137496429
60_64,0.06528923768072104
65_69,0.05809680653816638
70_74,0.05701850202497185
75_100,0.12883638339467066
