source,target,weight
0,0,0.466033163081614
0,1,0.250960097825917
0,2,0.129031039416019
0,3,0.0141158019182385
0,4,0.0106827137649563
0,5,0.0363583287030123
0,6,0.330153195496762
0,7,0.8229013047712791
0,8,0.529118017770155
0,9,0.0514060903235896
0,10,0.0211806909806396
0,11,0.0222499884679071
0,12,0.0383338245643638
0,13,0.0353988620140562
0,14,0.00829230497475825
0,15,0.0283669910301575
1,0,0.150190758444453
1,1,0.444959342220129
1,2,0.297744104272187
1,3,0.0621550592075226
1,4,0.0405234625986675
1,5,0.0382795609103945
1,6,0.17997860373536803
1,7,0.46726222832353004
1,8,0.9904980400063009
1,9,0.26474657952921105
1,10,0.0340510611883552
1,11,0.0475941201777292
1,12,0.0184742849981339
1,13,0.02889784171288
1,14,0.0159226084412312
1,15,0.0522199789995774
2,0,0.0763071458793023
2,1,0.4389424112158529
2,2,2.2416144804992797
2,3,0.189485694948477
2,4,0.0836691976926581
2,5,0.0196204597805932
2,6,0.0441398673452283
2,7,0.22432031637124603
2,8,0.644425153622015
2,9,0.33762688507561794
2,10,0.172215655818548
2,11,0.0229146135489384
2,12,0.00659991303666819
2,13,0.0188993533312725
2,14,0.0506867883573061
2,15,0.0417800531139765
3,0,0.0273927219496105
3,1,0.101393362364576
3,2,0.40333704817394006
3,3,2.26713599934859
3,4,0.201574506840346
3,5,0.0468332490231286
3,6,0.0207438379762011
3,7,0.0689083890682553
3,8,0.288205078623739
3,9,0.681675572338595
3,10,0.483802921816601
3,11,0.068215927849337
3,12,0.00286502148623839
3,13,0.00309125201009792
3,14,0.0136615961453108
3,15,0.015692900414032
4,0,0.008196917957754091
4,1,0.0741811508736389
4,2,0.0614821505230438
4,3,0.29381184019188694
4,4,1.1441804963607
4,5,0.118105001289251
4,6,0.018123187389339
4,7,3.61931442175034e-07
4,8,0.0416562752093394
4,9,0.5459250335766429
4,10,0.429287351533864
4,11,0.25784842146731796
4,12,0.0392014431096788
4,13,0.0058067450209768
4,14,0.009544231047019791
4,15,0.0590690025955075
5,0,0.0005890363887850821
5,1,0.0270025608380358
5,2,0.0409921905005544
5,3,0.0738982730794258
5,4,0.314661794735578
5,5,1.3352966155228
5,6,0.13106764279685199
5,7,0.0226269385269027
5,8,0.0169789112227346
5,9,0.127615166934477
5,10,0.3503993408339439
5,11,0.32065892928147804
5,12,0.250266722264852
5,13,0.0395225649364263
5,14,0.00800129300716722
5,15,0.0201947173391288
6,0,0.38212359284108
6,1,0.294277387069093
6,2,0.0516187818769271
6,3,0.0171030547557359
6,4,0.012720133189872
6,5,0.239853271420256
6,6,1.33014166911129
6,7,0.17900823092170498
6,8,0.0635672589308973
6,9,0.0158587259428998
6,10,0.0579148772291829
6,11,0.15353207464104798
6,12,0.23802412774329
6,13,0.0726942274032697
6,14,0.0324264825051784
6,15,0.0328194813730659
7,0,0.561730682357687
7,1,0.7019802548862379
7,2,0.250860297277043
7,3,0.0653725035334045
7,4,0.0021273977964884
7,5,0.00188886028439438
7,6,0.138594157080763
