source,target,weight
1,1,0.9224095238095238
1,2,0.008314285714285715
1,3,0.002080952380952381
1,4,0.025704761904761904
1,5,0.009828571428571428
1,6,0.003509523809523809
1,7,0.007838095238095236
1,8,0.000380952380952381
1,9,0.0013428571428571433
1,10,0.0011095238095238098
1,11,4.761904761904762e-05
1,12,0.0007333333333333336
1,13,0.0002142857142857143
1,14,0.00011904761904761905
1,15,0.005233333333333335
1,16,0.0004952380952380955
1,17,0.0005000000000000001
1,18,0.0004952380952380955
1,19,0.00016190476190476192
1,20,0.0006809523809523809
1,21,2.380952380952381e-05
1,22,7.142857142857143e-05
1,23,0.00030476190476190485
1,24,7.142857142857143e-05
1,26,2.380952380952381e-05
1,27,4.761904761904762e-05
1,28,2.380952380952381e-05
1,30,4.761904761904762e-05
1,31,0.0
1,33,0.00019047619047619048
1,34,0.00014285714285714287
1,35,7.142857142857143e-05
1,36,0.00011904761904761905
1,37,0.0002619047619047619
1,38,0.0
1,39,0.0
1,40,4.761904761904762e-05
1,41,0.0
1,42,2.380952380952381e-05
1,43,2.380952380952381e-05
1,44,2.380952380952381e-05
1,45,4.761904761904762e-05
1,46,2.380952380952381e-05
1,47,2.380952380952381e-05
1,48,0.00016666666666666666
1,49,2.380952380952381e-05
1,50,0.0
1,51,2.380952380952381e-05
1,53,2.380952380952381e-05
1,54,0.0
1,55,0.0
1,56,4.761904761904762e-05
1,58,0.0005380952380952382
1,60,0.0
1,61,0.0
1,62,0.0
1,63,7.142857142857143e-05
1,64,0.0
1,65,0.0
1,66,0.0
1,67,0.0
1,68,2.380952380952381e-05
1,69,0.0
1,70,0.0
1,71,2.380952380952381e-05
1,72,4.761904761904762e-05
1,73,0.0
1,74,4.761904761904762e-05
1,75,2.380952380952381e-05
1,76,0.00014285714285714287
1,78,0.0
1,79,0.0
1,80,0.0
1,81,0.0
1,82,4.761904761904762e-05
1,83,0.0
1,84,0.0
1,87,0.0002142857142857143
1,89,0.0
1,90,2.380952380952381e-05
1,96,0.004914285714285714
1,97,0.00016666666666666666
1,98,0.0
1,99,0.0
1,103,0.0003095238095238095
1,108,0.0004904761904761905
1,109,0.0
2,1,0.08238571428571427
2,2,0.6453142857142856
2,3,0.09879523809523807
2,4,0.0033714285714285712
2,5,0.0022047619047619047
2,6,0.0361
2,7,0.004871428571428571
2,8,0.00022380952380952383
2,9,0.0006714285714285714
2,10,0.0010952380952380953
2,12,0.003304761904761905
2,13,0.0006761904761904763
2,14,0.0
2,15,0.012804761904761904
2,16,0.00021904761904761904
2,17,0.0008904761904761907
2,18,0.01394761904761905
2,19,0.0
2,20,0.0
2,23,0.0002047619047619048
2,24,0.0002285714285714285
2,26,0.0
2,28,0.0
2,30,0.0
2,33,0.00021428571428571427
2,34,0.00045714285714285724
2,36,0.00021428571428571427
2,37,0.00021904761904761904
2,38,0.0
2,45,0.0
2,48,0.0
2,49,0.00021428571428571427
2,65,0.0
2,70,0.0
2,71,0.0
2,72,0.0
2,93,0.0
2,96,0.08292857142857142
2,97,0.00043809523809523813
2,98,0.0
2,99,0.00021904761904761904
2,103,0.006476190476190474
2,108,0.0013000000000000002
3,1,0.011923809523809524
3,2,0.05843333333333332
3,3,0.6943857142857145
3,4,0.0008000000000000001
3,5,0.0006809523809523808
3,6,0.0044619047619047615
3,7,0.002733333333333333
3,8,0.00013809523809523808
3,9,0.0006809523809523808
3,10,0.0014666666666666665
3,12,0.05234285714285713
3,13,0.003090476190476191
3,14,0.00011904761904761905
3,15,0.08240476190476191
3,16,0.0031190476190476194
3,17,0.002980952380952381
3,18,0.021666666666666667
3,19,0.0004095238095238096
3,20,0.00014761904761904758
3,21,0.0
3,22,0.0
3,23,0.00013333333333333334
3,24,0.0
3,27,0.0
3,28,0.00013333333333333334
3,30,0.0002761904761904761
3,33,0.00039523809523809526
3,34,0.00013333333333333334
3,35,0.00013333333333333334
3,36,0.0
3,37,0.0
3,39,0.00013333333333333334
3,40,0.0
3,42,0.00013333333333333334
3,45,0.0002476190476190476
3,46,0.00013333333333333334
3,48,0.0
3,58,0.00013333333333333334
3,59,0.0
3,60,0.0
3,61,0.0
3,69,0.0
3,80,0.00014761904761904758
3,82,0.0
3,93,0.00012857142857142858
3,96,0.010828571428571429
3,97,0.0008238095238095238
3,98,0.0
3,99,0.00013809523809523808
3,103,0.04160952380952381
3,108,0.0022952380952380954
4,1,0.057261904761904764
4,2,0.0006238095238095239
4,3,0.0005142857142857143
4,4,0.8974142857142857
4,5,0.015428571428571429
4,6,0.0046666666666666645
4,7,0.00020952380952380956
4,8,0.003995238095238095
4,9,0.014247619047619044
4,10,0.0018333333333333333
4,12,0.00020952380952380956
4,13,0.00010476190476190476
4,14,0.0
4,15,0.0010523809523809524
4,16,0.00030476190476190485
4,17,0.0
4,18,0.0002619047619047619
4,19,0.00010476190476190476
4,20,0.00010476190476190476
4,22,0.0
4,23,0.0003666666666666667
4,24,5.238095238095238e-05
4,27,5.238095238095238e-05
4,28,0.0
4,29,0.0
4,32,0.0
4,33,0.00020952380952380956
4,34,4.761904761904762e-05
4,35,5.238095238095238e-05
4,36,0.0
4,37,0.00015714285714285713
4,38,0.0
4,40,0.0
4,42,0.0
4,44,5.238095238095238e-05
4,45,0.0
4,47,0.0
4,48,0.00010476190476190476
4,53,5.238095238095238e-05
4,54,5.238095238095238e-05
4,59,5.238095238095238e-05
4,60,0.0
4,63,5.238095238095238e-05
4,67,5.238095238095238e-05
4,72,0.0
4,87,0.0
4,96,0.00015714285714285713
4,97,0.0
4,98,5.238095238095238e-05
4,99,0.0
4,103,0.0
4,108,5.238095238095238e-05
4,111,5.238095238095238e-05
5,1,0.1005190476190476
5,2,0.002552380952380952
5,3,0.0009238095238095238
5,4,0.07517619047619048
5,5,0.7042809523809522
5,6,0.09542857142857143
5,7,0.0009380952380952381
5,8,0.0
5,9,0.0037809523809523814
5,10,0.003042857142857143
5,12,0.0007142857142857143
5,13,0.0002380952380952381
5,14,0.0
5,15,0.003795238095238096
5,16,0.00022380952380952383
5,17,0.001423809523809524
5,18,0.0026
5,19,0.0002285714285714285
5,21,0.00048095238095238095
5,22,0.0
5,23,0.00047142857142857137
5,24,0.0
5,26,0.0002476190476190476
5,28,0.0004761904761904762
5,29,0.0
5,32,0.0
5,33,0.0004666666666666666
5,34,0.0009095238095238096
5,35,0.00022380952380952383
5,36,0.0
5,37,0.0
5,38,0.0002380952380952381
5,39,0.0
5,40,0.0
5,48,0.0
5,67,0.0
5,96,0.0
5,97,0.0
5,98,0.0002333333333333333
5,99,0.0002476190476190476
5,108,0.0002285714285714285
6,1,0.01881428571428571
6,2,0.01796190476190476
6,3,0.005295238095238096
6,4,0.008538095238095237
6,5,0.050871428571428574
6,6,0.777642857142857
6,7,0.0010714285714285717
6,8,0.0009380952380952381
6,9,0.0107
6,10,0.040233333333333336
6,11,0.0
6,12,0.0026000000000000003
6,13,0.0005857142857142858
6,14,0.0002380952380952381
6,15,0.01490952380952381
6,16,0.001276190476190476
6,17,0.0026904761904761897
6,18,0.03321904761904761
6,19,0.0007095238095238096
6,20,0.0003476190476190476
6,22,0.0002380952380952381
6,23,0.0008190476190476191
6,24,0.0
6,26,0.0002333333333333333
6,27,0.0002333333333333333
6,28,0.0005904761904761903
6,32,0.0
6,33,0.001409523809523809
6,34,0.0006952380952380951
6,35,0.00045714285714285724
6,36,0.0004666666666666666
6,37,0.0011714285714285715
6,38,0.0
6,39,0.0
6,40,0.0
6,43,0.0
6,44,0.0
6,45,0.0
6,46,0.00011904761904761905
6,47,0.0
6,48,0.0002285714285714285
6,49,0.0
6,51,0.0
6,52,0.00011428571428571428
6,53,0.00011904761904761905
6,54,0.0
6,55,0.0
6,56,0.0
6,58,0.0002380952380952381
6,60,0.0
6,65,0.00011904761904761905
6,68,0.0
6,75,0.0
6,80,0.0003476190476190476
6,93,0.00011904761904761905
6,96,0.001514285714285714
6,97,0.0004666666666666666
6,98,0.0002285714285714285
6,99,0.0
6,103,0.00011904761904761905
6,108,0.0014095238095238095
7,1,0.06307142857142857
7,2,0.004309523809523809
7,3,0.0033
7,4,0.0007095238095238095
7,5,0.0
7,6,0.0020095238095238096
7,7,0.9034476190476188
7,9,0.00018571428571428566
7,10,0.001142857142857143
7,11,0.0
7,12,0.0017761904761904761
7,13,0.0006857142857142857
7,14,0.0
7,15,0.0071047619047619045
7,16,0.0006666666666666666
7,17,0.00038571428571428567
7,18,0.0008238095238095238
7,19,0.0
7,21,0.0
7,22,0.0
7,23,0.0001761904761904762
7,24,0.0
7,28,0.00016190476190476192
7,33,0.00016190476190476192
7,34,0.00016190476190476192
7,35,0.00015238095238095242
7,36,0.0
7,37,0.00017142857142857143
7,40,0.0
7,45,0.0
