"source","target","weight"
47,41,4
47,42,2
47,43,3
47,45,36
47,46,3887
47,47,117359
47,48,11516
47,49,102
47,50,1740
47,51,51
47,52,87
47,53,9
47,54,21
47,56,4
47,57,3
47,58,19
47,59,1
47,67,1
47,93,1
47,96,1
47,97,1
47,98,5
47,99,4
47,100,8686
47,103,1
47,104,1
47,108,3
47,109,3
48,0,22
48,1,12
48,2,1
48,3,1
48,4,2
48,5,1
48,6,5
48,8,1
48,9,1
48,10,13
48,11,32
48,12,2
48,13,2
48,15,74
48,16,3
48,17,11
48,18,9
48,19,3
48,20,3
48,21,3
48,22,6
48,23,10
48,24,11
48,25,6
48,26,7
48,27,2
48,28,30
48,29,11
48,30,1
48,32,3
48,33,113
48,34,25
48,35,22
48,36,47
48,37,802
48,38,25
48,39,463
48,40,101
48,41,3
48,43,4
48,44,2
48,45,38
48,46,627
48,47,2367
48,48,479065
48,49,287
48,50,6550
48,51,3355
48,52,4932
48,53,50
48,54,68
48,55,6
48,56,3
48,57,10
48,58,195
48,59,1
48,60,6
48,63,3
48,66,19
48,93,9
48,96,1
48,97,3
48,98,7
48,99,10
48,100,10141
48,108,2
48,109,3
49,1,4
49,4,1
49,6,1
49,9,3
49,10,18
49,11,113
49,12,7
49,13,3
49,15,25
49,16,6
49,17,4
49,18,17
49,23,5
49,24,3
49,26,2
49,27,3
49,28,27
49,29,7
49,33,1
49,34,10
49,35,4
49,36,2
49,37,19
49,38,1
49,39,1
49,40,2
49,41,2
49,43,2
49,45,134
49,46,542
49,47,114
49,48,1403
49,49,142947
49,50,12024
49,51,7
49,52,72
49,53,916
49,54,5
49,56,2
49,57,5
49,58,32
49,59,30
49,60,2
49,97,2
49,99,1
49,100,73
50,0,1
50,1,5
50,2,2
50,3,2
50,4,4
50,5,6
50,6,3
50,8,1
50,9,2
50,10,38
50,11,151
50,12,7
50,13,2
50,15,60
50,16,7
50,17,4
50,18,41
50,19,2
50,20,2
50,22,5
50,23,2
50,24,17
50,26,5
50,28,26
50,29,1
50,33,17
50,34,17
50,35,17
50,36,9
50,37,40
50,38,4
50,39,1
50,40,5
50,41,9
50,42,2
50,43,5
50,45,298
50,46,4652
50,47,901
50,48,10185
50,49,7829
50,50,186927
50,51,49
50,52,520
50,53,152
50,54,24
50,57,106
50,58,31
50,59,9
50,60,1
50,93,5
50,96,14
50,97,3
50,98,14
50,99,3
50,100,260
50,108,2
50,109,1
51,0,15
51,5,3
51,6,9
51,8,2
51,10,37
51,11,5
51,15,22
51,16,1
51,17,2
51,18,3
51,19,12
51,22,6
51,23,7
51,24,5
51,26,6
51,27,1
51,28,5
51,29,7
51,33,6
51,34,23
51,35,4
51,36,6
51,37,55
51,38,4
51,39,16
51,40,68
51,41,169
51,42,9
51,43,6
51,44,3
51,45,2
51,46,21
51,47,47
51,48,10997
51,49,16
51,50,48
51,51,156838
51,52,2901
51,53,11
51,54,2829
51,55,25
51,56,7
51,58,112
51,59,2
51,60,8
51,61,4
51,63,1
51,66,7
51,67,1
51,68,1
51,69,6
51,98,1
51,99,117
51,100,132
51,108,1
51,109,2
52,4,2
52,5,2
52,6,2
52,9,2
52,10,3
52,11,3
52,15,10
52,16,1
52,17,3
52,19,2
52,20,1
52,22,3
52,23,2
52,24,3
52,26,45
52,27,1
52,29,2
52,33,4
52,34,8
52,35,3
52,36,2
52,37,22
52,40,3
52,41,7
52,42,4
52,43,4
52,44,2
52,45,3
52,46,17
52,47,46
52,48,5450
52,49,32
52,50,249
52,51,1998
52,52,127611
52,53,579
52,54,906
52,55,93
52,56,74
52,57,3
52,58,145
52,59,2
52,61,5
52,63,1
52,66,2
52,68,1
52,96,1
52,99,4
52,100,100
52,108,1
52,109,1
53,0,1
53,6,2
53,9,1
53,10,12
53,11,6
53,18,1
53,19,3
53,23,5
53,26,1
53,27,1
53,28,21
53,29,2
53,33,1
53,35,2
53,37,20
53,39,1
53,40,4
53,44,1
53,45,7
53,46,12
53,47,8
53,48,267
53,49,1871
53,50,388
53,51,45
53,52,1933
53,53,93167
53,54,24
53,55,13
53,56,299
53,57,1
53,58,450
53,60,1
53,66,2
53,67,1
53,68,2
53,69,1
53,98,1
53,99,1
53,100,16
53,104,2
54,0,9
54,10,3
54,11,2
54,15,9
54,18,1
54,20,1
54,23,3
54,24,1
54,28,7
54,29,1
54,33,7
54,34,17
54,35,5
54,36,2
54,37,44
54,38,2
54,39,23
54,40,39
54,41,276
54,42,1311
54,43,233
54,44,20
54,45,2
54,46,3
54,47,17
54,48,235
54,49,6
54,50,16
54,51,4169
54,52,1587
54,53,11
54,54,317783
54,55,2064
54,56,85
54,57,93
54,58,712
54,59,5
54,60,32
54,61,2
54,63,6
54,66,14
54,67,5
54,68,12
54,69,4
54,70,2
54,94,1
54,99,34
54,100,15
54,109,8
55,0,3
55,29,5
55,34,2
55,35,2
55,36,3
55,37,7
55,39,1
55,40,1
55,41,5
55,42,12
55,43,10
55,44,3
55,45,1
55,46,8
55,47,2
55,48,44
55,49,1
55,50,1
55,51,64
55,52,273
55,53,9
55,54,3428
55,55,95520
55,56,1616
55,57,532
55,58,3358
55,59,18
55,60,28
55,61,2
55,63,4
55,65,1
55,66,25
55,67,4
55,68,4
55,69,9
55,70,1
55,99,1
55,100,3
55,109,3
56,0,52
56,23,1
56,29,5
56,35,3
56,36,3
56,37,2
56,39,7
56,41,2
56,42,7
56,43,14
56,44,1
56,47,4
56,48,23
56,49,5
56,50,5
56,51,30
56,52,344
56,53,672
56,54,155
56,55,2146
56,56,122126
56,57,195
56,58,17162
56,59,88
56,60,27
56,61,1
56,62,2
56,63,8
56,64,1
56,65,2
56,66,13
56,67,1
56,69,2
56,90,1
56,94,1
56,99,10
56,100,1
56,109,8
57,0,17
57,37,2
57,39,4
57,40,1
57,42,1
57,43,4
57,44,65
57,47,3
57,48,11
57,50,1
57,51,10
57,52,8
57,53,31
57,54,159
57,55,1039
57,56,545
57,57,55554
57,58,11770
57,59,42
57,60,27
57,63,4
57,64,1
57,65,3
57,66,1674
57,67,16
57,68,10
57,69,10
57,94,2
57,99,5
57,109,5
58,0,2128
58,1,15
58,3,1
58,10,6
58,11,6
58,15,92
58,17,2
58,23,8
58,27,9
58,28,5
58,32,3
58,34,5
58,35,5
58,36,5
58,37,92
58,38,3
58,39,41
58,40,22
58,41,50
58,42,40
58,43,37
58,44,24
58,46,13
58,47,16
58,48,174
58,49,21
58,50,24
58,51,41
58,52,66
58,53,162
58,54,263
58,55,294
58,56,3796
58,57,2752
58,58,2009542
58,59,12158
58,60,4563
58,61,165
58,62,37
58,63,401
58,64,29
58,65,62
58,66,1440
58,67,75
58,68,28
58,69,275
58,70,50
58,71,42
58,72,11
58,76,22
58,77,1
58,78,5
58,79,4
58,80,6
58,81,1
58,82,6
58,90,1
58,92,2
58,94,40
58,99,241
58,100,7
58,102,3
58,104,7
58,109,74
58,110,1
59,0,17
59,40,2
59,42,1
59,43,2
59,44,4
59,47,1
59,48,11
59,49,58
59,50,2
59,51,5
59,52,8
59,53,7
59,54,20
59,55,14
59,56,27
59,57,41
59,58,33495
59,59,217579
59,60,3329
59,61,1044
59,62,10
59,63,1517
59,64,6
59,65,47
59,66,30
59,67,2
59,68,4
59,69,12
59,70,8
59,71,6
59,72,1
59,76,2
59,77,1
59,94,26
59,99,4
59,100,1
59,109,2
60,0,14
60,8,1
60,40,2
60,41,13
60,42,5
60,43,6
60,44,1
60,48,43
60,49,2
60,51,25
60,52,9
60,53,7
60,54,27
60,55,54
60,56,42
60,57,88
60,58,18648
60,59,1726
60,60,194705
60,61,512
60,62,15
60,63,335
60,64,12
60,65,12
60,66,605
60,67,9
60,68,16
60,69,32
60,70,21
60,71,26
60,76,2
60,77,1
60,94,300
60,99,2
60,100,4
60,109,19
61,42,2
61,43,21
61,44,4
61,48,1
61,51,5
61,52,6
61,53,9
61,54,24
61,55,11
61,56,19
61,57,28
61,58,3150
61,59,2169
61,60,3579
61,61,328675
61,62,2566
61,63,37701
61,64,488
61,65,1088
61,66,51
61,67,37
61,68,25
61,69,30
61,70,113
61,71,24
61,72,22
61,73,3
61,74,2
61,75,13
61,76,37
61,77,3
61,78,74
61,79,21
61,94,1684
61,101,1
61,109,2
61,110,4
62,43,4
62,44,2
62,54,3
62,55,5
62,56,2
62,57,1
62,58,217
62,59,23
62,60,59
62,61,3151
62,62,107951
62,63,3782
62,64,2314
62,65,464
62,66,3
62,67,2
62,68,1
62,69,13
62,70,1243
62,71,187
62,72,17
62,74,1
62,75,3
62,76,19
62,77,1
62,78,4
62,94,47
62,110,3
63,1,9
63,15,38
63,27,1
63,37,10
63,43,7
63,44,10
63,48,11
63,51,1
63,52,21
63,53,4
63,54,39
63,55,28
63,56,67
63,57,31
63,58,2898
63,59,627
63,60,411
63,61,29688
63,62,1116
63,63,1217745
63,64,3306
63,65,17044
63,66,71
63,67,22
63,68,46
63,69,49
63,70,75
63,71,76
63,72,79
63,73,21
63,74,1
63,75,3
63,76,160
63,77,8
63,78,44
63,79,17
63,82,4
63,94,112
63,101,65
63,102,1
63,109,9
63,110,10
64,12,1
64,44,11
64,52,2
64,54,4
64,55,3
64,56,3
64,57,3
64,58,251
64,59,13
64,60,23
64,61,979
64,62,5373
64,63,11373
64,64,158955
64,65,7180
64,66,23
64,67,5
64,68,2
64,69,8
64,70,105
64,71,444
64,72,20
64,73,1
64,74,1
64,75,1
64,76,609
64,77,2
64,78,4
64,94,17
64,101,1
64,109,2
64,110,15
65,0,1
65,44,8
65,52,2
65,54,5
65,55,10
65,56,5
65,57,4
65,58,635
65,59,57
65,60,62
65,61,1158
65,62,221
65,63,21682
65,64,2718
65,65,444409
65,66,42
65,67,1
65,68,7
65,69,22
65,70,33
65,71,37
65,72,14
65,73,9
65,75,2
65,76,1682
65,77,45
65,78,99
65,79,8
65,80,3
65,94,32
65,101,4
65,102,3
65,109,1
65,110,3
66,0,3
66,5,1
66,40,3
66,41,5
66,42,10
66,43,15
66,44,72
66,48,4
66,51,207
66,52,1
66,53,2
66,54,41
66,55,16
66,56,5
66,57,352
66,58,3357
66,59,30
66,60,911
66,61,26
66,63,93
66,64,7
66,65,4
66,66,125841
66,67,386
66,68,1240
66,69,570
66,70,19
66,71,6
66,78,1
66,94,130
66,99,8
66,109,32
67,36,3
67,37,20
67,38,8
67,39,2
67,40,3
67,41,28
67,42,219
67,43,139
67,44,5953
67,48,2
67,51,6
67,52,1
67,54,30
67,55,9
67,56,2
67,57,13
67,58,243
67,60,10
67,61,5
67,63,4
67,64,8
67,65,1
67,66,1620
67,67,129877
67,68,4712
67,69,1063
67,70,7
67,71,13
67,72,2
67,94,3
67,99,3
67,109,195
68,0,1
68,7,1
68,15,7
68,37,25
68,38,3
68,39,2
68,40,3
68,41,46
68,42,103
68,43,44
68,44,212
68,46,1
68,51,2
68,52,2
68,54,28
68,55,2
68,56,3
68,57,30
68,58,151
68,59,4
68,60,9
68,61,5
68,62,2
68,63,6
68,64,2
68,65,1
68,66,1484
68,67,3049
68,68,124335
68,69,17102
68,70,42
68,71,37
68,72,4
68,76,5
68,94,3
68,99,3
68,109,41
69,37,12
69,39,4
69,40,4
69,41,21
69,42,77
69,43,38
69,44,72
69,51,1
69,53,6
69,54,20
69,57,16
69,58,134
69,59,5
69,60,12
69,61,24
69,62,4
69,63,29
69,65,9
69,66,550
69,67,536
69,68,12785
69,69,161807
69,70,978
69,71,54
69,72,5
69,73,2
69,76,2
69,77,1
69,94,131
69,99,5
69,109,28
69,110,2
70,12,1
70,40,1
70,41,3
70,42,11
70,43,7
70,44,2
70,54,3
70,57,1
70,58,73
70,59,2
70,60,42
70,61,84
70,62,217
70,63,89
70,64,30
70,65,13
70,66,24
70,67,12
70,68,191
70,69,2696
70,70,92896
70,71,337
70,72,1
70,73,1
70,74,2
70,76,7
70,78,8
70,94,959
70,99,2
70,110,2
71,15,20
71,37,17
71,41,2
71,42,30
71,43,13
71,44,7
71,54,8
71,55,1
71,58,94
71,59,3
71,60,3
71,61,13
71,62,124
71,63,97
71,64,392
71,65,26
71,66,27
71,67,11
71,68,244
71,69,440
71,70,1874
71,71,253324
71,72,1206
71,73,18
71,74,4
71,75,11
71,76,1809
71,77,3
71,78,22
71,94,27
71,109,1
71,110,1320
72,0,2
72,15,30
72,44,5
72,58,29
72,59,2
72,60,4
72,61,8
72,62,21
72,63,38
72,64,32
72,65,120
72,66,1
72,67,12
72,68,11
72,69,107
72,70,22
72,71,811
72,72,551521
72,73,4410
72,74,2010
72,75,271
72,76,509
72,77,3239
72,78,33
72,79,5
72,101,1
72,102,2
72,110,5720
73,58,28
73,59,1
73,61,5
73,62,1
73,63,16
73,64,2
73,65,20
73,68,6
73,69,24
73,70,2
73,71,32
73,72,6274
73,73,231005
73,74,2909
73,75,1074
73,76,56
73,77,1586
73,78,34
73,79,7
73,80,5
73,83,1
73,94,1
73,101,2
73,110,67
74,58,11
74,61,2
74,62,5
74,63,14
74,64,2
74,65,14
74,69,6
74,70,1
74,71,20
74,72,5387
74,73,7350
74,74,148950
74,75,4393
74,76,14
74,77,234
74,78,9
74,79,1
74,94,1
74,101,1
74,102,1
74,110,48
75,15,11
75,58,17
75,61,23
75,62,2
75,63,1
75,64,3
75,65,59
75,71,29
75,72,1592
75,73,1677
75,74,6046
75,75,315544
75,76,15
75,77,23
75,78,29
75,79,13
75,101,4
75,102,2
75,110,40
76,43,1
76,58,98
76,59,1
76,60,1
76,61,14
76,62,10
76,63,200
76,64,219
76,65,1186
76,66,5
76,67,1
76,68,54
76,69,6
76,70,6
76,71,494
76,72,232
76,73,49
76,74,2
76,75,4
76,76,156559
76,77,1157
76,78,550
76,79,7
76,80,1
76,83,1
76,94,3
76,102,2
76,110,146
77,58,19
77,59,1
77,62,1
77,63,15
77,64,4
77,65,27
77,66,2
77,68,4
77,69,4
77,70,2
77,71,14
77,72,1664
77,73,1047
77,74,22
77,75,27
77,76,2014
77,77,80237
77,78,167
77,79,2
77,80,1
77,94,1
77,101,6
77,102,1
77,110,29
78,58,28
78,59,3
78,61,30
78,62,3
78,63,72
78,64,7
78,65,184
78,70,2
78,71,1
78,72,63
78,73,156
78,74,7
78,75,12
78,76,883
78,77,839
78,78,288878
78,79,2867
78,80,203
78,83,28
78,87,5
78,94,2
78,101,819
78,102,274
78,110,1
79,15,17
79,48,9
79,58,66
79,61,18
79,63,9
79,64,2
79,65,7
79,72,7
79,75,1
79,76,21
79,77,2
79,78,2012
79,79,148088
79,80,486
79,82,2
79,83,34
79,85,2
79,86,1
79,87,84
79,88,3
79,101,760
79,102,1197
80,15,12
80,58,29
80,65,2
80,72,3
80,73,5
80,76,4
80,78,474
80,79,1476
80,80,223559
80,82,8
80,83,3794
80,85,2
80,86,2
80,87,58
80,88,7
80,89,9
80,101,25
80,102,965
81,50,12
81,58,8
81,80,1
81,81,164931
81,82,4473
81,83,28
81,84,398
81,85,20
81,86,25
81,87,60
81,89,13
81,92,1
82,15,47
82,37,19
82,58,45
82,63,5
82,78,2
82,79,22
82,80,20
82,81,1897
82,82,512331
82,83,255
82,84,845
82,85,394
82,86,367
82,87,223
82,88,15
82,89,33
82,102,18
83,15,24
83,37,6
83,58,28
83,63,3
83,65,2
83,73,1
83,76,5
83,77,3
83,78,23
83,79,19
83,80,1093
83,81,6
83,82,1085
83,83,266192
83,84,17
83,85,21
83,86,554
83,87,3626
83,88,15
83,89,176
83,101,3
83,102,31
84,79,4
84,80,9
84,81,782
84,82,3336
84,83,26
84,84,166058
84,85,2490
84,86,177
84,87,466
84,88,112
84,89,31
84,102,1
85,78,1
85,79,14
85,80,13
85,81,9
85,82,980
85,83,40
85,84,1583
85,85,102022
85,86,1213
85,87,1464
85,88,1012
85,89,110
86,78,3
86,79,1
86,80,3
86,81,10
86,82,328
86,83,151
86,84,79
86,85,1123
86,86,65223
86,87,3196
86,88,34
86,89,112
87,15,18
87,40,1
87,58,17
87,78,192
87,79,205
87,80,114
87,81,10
87,82,228
87,83,3495
87,84,107
87,85,525
87,86,2205
87,87,443056
87,88,994
87,89,4128
87,102,6
88,58,11
88,78,1
88,79,1
88,80,17
88,81,2
88,82,10
88,83,26
88,84,23
88,85,348
88,86,38
88,87,982
88,88,135908
88,89,1095
89,1,6
89,15,8
89,50,6
89,58,9
89,78,3
89,79,7
89,80,22
89,81,4
89,82,27
89,83,166
89,84,27
89,85,68
89,86,86
89,87,5365
89,88,1957
89,89,154554
90,15,15
90,58,17
90,90,140975
90,91,1127
90,92,103
90,95,247
90,104,2482
90,105,9
90,106,9
90,107,3
91,50,1
91,56,2
91,90,525
91,91,62902
91,92,363
91,95,682
91,104,1198
91,105,172
91,106,12
91,107,9
92,15,10
92,58,13
92,90,63
92,91,204
92,92,248866
92,95,687
92,104,26
92,105,330
92,106,2291
92,107,1762
93,0,10
93,3,1
93,12,1
93,13,3
93,14,1
93,15,20
93,16,6
93,17,5
93,18,4
93,20,5
93,21,17
93,22,12
93,23,25
93,24,52
93,25,305
93,26,6800
93,27,3305
93,28,233
93,29,8
93,30,5149
93,31,134
93,32,293
93,33,3
93,34,12
93,35,3
93,36,4
93,37,6
93,38,2
93,39,1
93,40,1
93,41,1
93,46,1
93,47,8
93,48,2
93,50,4
93,52,2
93,93,146770
93,97,1
93,98,1
93,99,7
93,108,3
94,43,3
94,51,2
94,52,1
94,54,2
94,55,3
94,56,2
94,58,179
94,59,9
94,60,659
94,61,262
94,62,11
94,63,212
94,64,4
94,65,8
94,66,592
94,67,3
94,68,41
94,69,307
94,70,1409
94,71,12
94,77,1
94,94,32443
95,90,332
95,91,1526
95,92,1812
95,95,61866
95,104,97
95,105,25
95,106,661
95,107,33
96,0,15
96,1,2041
96,2,3998
96,3,1123
96,4,24
96,5,22
96,6,80
96,7,96
96,10,16
96,12,72
96,13,18
96,14,1
96,15,530
96,16,18
96,17,12
96,18,44
96,21,1
96,22,2
96,23,2
96,24,11
96,26,1
96,28,1
96,33,2
96,34,2
96,35,1
96,36,8
96,47,2
96,49,1
96,50,3
96,96,79686
96,97,3
96,98,6
96,103,20
96,108,27
97,0,178
97,1,29
97,2,2
97,3,28
97,4,10
97,5,4
97,6,16
97,7,1
97,9,3
97,10,15
97,11,2
97,12,230
97,13,5338
97,14,1246
97,15,14094
97,16,4358
97,17,117
97,18,51
97,19,29
97,20,4
97,21,4
97,22,8
97,23,18
97,24,38
97,25,7
97,26,14
97,27,2
97,28,6
97,29,1
97,31,5
97,33,42
97,34,7
97,35,5
97,36,12
97,37,6
97,38,1
97,39,1
97,46,27
97,48,2
97,50,3
97,96,3
97,97,143026
97,98,54
97,99,1
97,103,9
97,108,14868
98,0,14
98,1,35
98,2,5
98,3,19
98,4,9
98,5,7
98,6,29
98,7,5
98,8,1
98,9,4
98,10,13
98,11,5
98,12,113
98,13,85
98,14,10
98,15,28895
98,16,391
98,17,165
98,18,2514
98,19,3015
98,20,15
98,21,1
98,22,6
98,23,30
98,24,47
98,25,1
98,26,7
98,27,3
98,28,336
98,29,2
98,30,4
98,33,3583
98,34,313
98,35,15
98,36,33
98,37,28
98,38,10
98,40,3
98,41,17
98,45,5
98,46,16
98,47,3
98,48,2
98,49,65
98,50,4
98,52,3
98,53,1
98,54,3
98,96,4
98,97,86
98,98,82772
98,99,2
98,100,1
98,103,2
98,108,475
99,0,4393
99,3,1
99,10,1
99,12,1
99,15,18
99,16,3
99,17,1
99,18,10
99,20,4
99,21,1
99,22,16
99,23,16
99,24,3
99,25,1
99,26,2
99,27,4
99,28,7
99,29,3
99,33,6
99,34,7
99,35,79
99,36,43
99,37,921
99,38,45
99,39,984
99,40,6012
99,41,3833
99,42,169
99,43,18
99,44,1
99,46,1
99,47,3
99,48,7
99,50,1
99,51,38
99,54,11
99,55,1
99,56,1
99,57,12
99,58,25
99,60,3
99,66,3
99,67,5
99,68,3
99,69,4
99,71,1
99,94,1
99,97,1
99,98,2
99,99,147512
99,100,1
99,109,9
100,0,2
100,1,7
100,3,1
100,4,2
100,5,1
100,6,2
100,10,4
100,11,3
100,12,2
100,13,1
100,14,3
100,15,28
100,16,2
100,17,9
100,18,4
100,20,1
100,22,4
100,24,4
100,25,1
100,26,2
100,27,2
100,28,30
100,29,5
100,33,284
100,34,15
100,35,8
100,36,6
100,37,367
100,38,1
100,39,6
100,40,20
100,41,12
100,45,7
100,46,171
100,47,4514
100,48,23864
100,49,27
100,50,252
100,51,56
100,52,111
100,53,9
100,54,32
100,56,1
100,57,1
100,58,18
100,60,1
100,93,5
100,98,3
100,99,1
100,100,103037
100,108,1
100,109,3
101,37,9
101,58,17
101,61,1
101,63,2
101,65,1
101,72,2
101,73,2
101,74,2
101,75,2
101,76,2
101,77,3
101,78,1319
101,79,811
101,80,31
101,83,1
101,87,4
101,101,65561
101,102,15
102,65,2
102,72,3
102,73,1
102,75,1
102,78,420
102,79,1946
102,80,814
102,83,101
102,84,1
102,85,1
102,87,8
102,101,11
102,102,62610
103,0,5442
103,1,58
103,2,92
103,3,2785
103,4,4
103,5,9
103,6,27
103,7,2
103,10,2
103,11,4
103,12,572
103,13,34
103,15,1148
103,16,11
103,17,14
103,18,65
103,19,1
103,20,1
103,21,3
103,22,3
103,23,54
103,24,7
103,26,1
103,27,20
103,28,1
103,33,2
103,34,1
103,35,3
103,36,4
103,37,1
103,45,1
103,96,19
103,97,3
103,100,1
103,103,67498
103,108,18
104,48,1
104,50,6
104,58,29
104,90,950
104,91,394
104,92,29
104,95,11
104,104,65371
104,105,6
104,106,1
104,107,1
105,90,9
105,91,221
105,92,326
105,95,11
105,104,22
105,105,22833
105,106,3
105,107,2
106,90,49
106,91,72
106,92,7463
106,95,901
106,104,13
106,105,13
106,106,31454
106,107,223
107,90,9
107,91,17
107,92,4677
107,95,56
107,104,5
107,105,5
107,106,190
107,107,45464
108,0,301
108,1,230
108,2,39
108,3,225
108,4,69
108,5,9
108,6,54
108,7,3
108,8,5
108,9,29
108,10,46
108,11,6
108,12,5558
108,13,12122
108,14,43
108,15,117546
108,16,3214
108,17,325
108,18,377
108,19,162
108,20,17
108,21,5
108,22,37
108,23,51
108,24,269
108,25,14
108,26,16
108,27,14
108,28,23
108,29,9
108,30,4
108,31,4
108,32,1
108,33,73
108,34,67
108,35,17
108,36,157
108,37,23
108,38,3
108,39,2
108,40,1
108,45,22
108,46,2
108,47,2
108,48,17
108,49,3
108,50,15
108,52,15
108,93,4
108,96,48
108,97,10059
108,98,279
108,99,1
108,103,92
108,108,315211
109,0,1
109,20,1
109,28,4
109,34,3
109,37,15
109,38,14
109,39,2
109,40,7
109,41,67
109,42,1107
109,43,6789
109,44,2258
109,47,1
109,48,12
109,49,1
109,51,5
109,52,1
109,53,1
109,54,16
109,55,2
109,56,1
109,57,1
109,58,18
109,60,4
109,61,1
109,63,1
109,64,1
109,65,1
109,66,6
109,67,96
109,68,29
109,69,17
109,71,2
109,99,19
109,100,1
109,109,75077
110,42,2
110,44,1
110,58,29
110,59,2
110,60,4
110,61,5
110,62,12
110,63,23
110,64,16
110,65,21
110,66,2
110,67,5
110,68,14
110,69,37
110,70,13
110,71,2708
110,72,14605
110,73,130
110,74,66
110,75,22
110,76,713
110,77,48
110,78,1
110,79,2
110,101,1
110,110,152950
