X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000419864706354718,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132668682861762,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306468113832981
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000384564025892669,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000177587792036432,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000537792547541477
0,0,0.0419972540837777,0.000000000000000000000000000000000000000000000000000000000000000000000000324579808004449,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000351259764906869,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000186366287169244,0.000000000000000000000000000000000000000000000000000000000000000000000804460865177072,0.0143227489716225,0.000000000000000000000000000000000000000000000000000000000625305870014696,0.00000000000000000000000000000000000000000000000000000000000000000000000174002215570245,0.0311899386523613,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001496986905354,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000144611118212374,0.00000000000000000000000000000000000000000000000000000000000000000000000000121671118286624,0.0000247975769137105,0.0000000000000000000000000000000000000000000000000000000000000000000000000137511700230914
0,0,0.00000000000000000000000000000000000000000000182360835044609,0.00000000000000000000000000000000000000000000000119069860050394,0.0000000000000000000000000000000000000000000000000000000000000000000100851727971392,0.000000000000000000000000000000000000000000000000000000000000000000000008739746631377,0.000000000000000000000000000234179830497129,0.000000000000000000000000000000000000000000185524848654149,0.000000000000000000000000000000000000679661438959614,0.0000000000000000000000000000000000000421497094484907,0.00000000000000000000000000000000000000000000000000000000000504202271526202,0.000000000000000000000000000330223921001791,0.000000000000000000000000000000000000000000000000000000000000000000000000242939721632763,0.00000000000000000000000000000000000000000175058413174523,0.00000000000000000000000000000000000000000000000000693476624453886,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000137510289946633
0,0,0.0257666229031694,0.179321313658211,0.406641298694791,0.630449983397019,0.319548877443642,0.647803567521825,0.441885666611234,0.511269425934521,0.297584454190388,0.0961672287714411,0.00800395515989256,0.0000153396656470718,0.000000000000000000000000000000000333981659227404,0.00000349885652494891
0,0,0.00424946455539447,0.02729342075456,0.332857433891447,1.26383956080876,1.06059658187254,0.829338595383443,0.908408991041286,0.572866247189137,0.305976074345215,0.165776103298925,0.0102627878796595,0.0000027872315648338,0.00000759006323000427,0.0000126665975781638
0,0,0.0235572855738842,0.118869956043254,0.414602846403624,0.798641797227053,1.06865346809705,0.863363282719048,0.760411800712739,0.329575689885582,0.348858327995762,0.0717685269326177,0.00518683823322093,0.00000393113271230015,0.0000000000000000000000000022513885040594,0.00000000000000000121524218370314
0,0,0.00000000000000806233595073292,0.260946463994164,0.407873635625755,0.645437062454942,1.03569066026446,1.80495096417895,1.82747739960814,1.04598932153717,0.516161625551515,0.165260711546142,0.00935002088998351,0.0000125336618712563,0.0000158235244676353,0.0000122632444666246
0,0,0.00390913451926347,0.151492391673477,0.402600959829494,0.814446399431163,1.17811397187337,0.921547630445381,1.179082772252,0.98185181997548,0.919536227684207,0.131904890524804,0.0132755740812923,0.0000150920443298828,0.0000123936099958969,0.00000694994442152234
0,0,0.0267307076871976,0.497790423081765,0.153618831562005,0.423021848297752,0.95189149994541,0.857499584769319,0.832065777918694,0.660644121455827,0.671148816619609,0.180166009350365,0.00935385793288389,0.0000223889850927441,0.0000249947517689142,0.00000931589387297808
0,0,0.0608516509502158,0.437593817995551,0.0955467493899868,0.505018004716422,0.387434043623616,0.797968184172472,0.906198072310489,0.683875109004568,0.403494300004741,0.156055493154881,0.00555382540784602,0.00000745819314422623,0.00000455885506573499,0.0000106192493184444
0,0,0.0971939874485348,0.0043356785380147,0.039953198432694,0.111026362796742,0.236092494832032,0.247942489225953,0.34868808377203,0.269473456267214,0.286376316913283,0.111879371618925,0.00737024487676261,0.0000461434649150224,0.00000351692830975461,0.00000325731122811222
0,0,0.00589845416680638,0.000516789948561233,0.00201993669871053,0.0235054875712806,0.0182005454628505,0.042643511300384,0.0482803816318552,0.065134927752602,0.0295922711375158,0.0114462934451947,0.000510329512665115,0.0000414240206085197,0.00000845221085967377,0.0000414335447981922
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000417037877133101,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000236006541530516,0.000000000000000000000000000000000000000000000000000000000000000251499823763078,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000251954376656669,0.00000815174976315502,0.00000853453508757311,0.0000669583206783341,0.00000850096008954383,0.0000377167286054996,0.0000676343348750435,0.0000972046571902659,0.000022731085525594,0.0000373871282631273,0.0000669130609060775,0.0000671780661241665,0.00000817844976408721
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000478088112354638,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125437258786256,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190753459774771,0.00000912145427580912,0.00000000000000000000000000000000000326907566856042,0.0000412974593985485,0.0000249307372398177,0.0000249347301398804,0.00000905271665204799,0.0000570503275902423,0.00000925751258901456,0.0000576073368514662,0.00000925471347497222,0.00000902859737546837,0.0000000000000000000000000000000000000000000000165891117254938,0.000040964973055531
