X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0.617797480910667,0.15750393081083,0.0765171295920803,0.152737711073253,0.180331752648974,0.386815716291525,0.323799702768606,0.280749789823183,0.321871523755135,0.301928837442128,0.284194714471709,0.286394782376297,0.219587516249388,0.228965969091379,0.234875403765742,0.114160918845586
0.402868373681372,1.54518250368056,0.543599753408896,0.0499426847633139,0.0733115176908513,0.146364224568354,0.322270629687912,0.539227469581286,0.461697434628166,0.0742027530775261,0.0875549922714502,0.0629190865471028,0.169931437506144,0.168634731667202,0.0991028465673485,0.00523461058468033
0.0771626924233561,0.65774727686938,2.98031544846167,0.354804763094644,0.427263393547681,0.253990015905615,0.30132549634879,0.307720916181198,0.591481322746384,0.370023065690518,0.270357780534545,0.0571023244133998,0.10741119224721,0.216581558951298,0.109391432255377,0.14702517161174
0.062857995987011,0.239171318601647,1.68693278205155,4.27696456731763,0.806969430868525,0.477120327055718,0.236386389053388,0.220368600701529,0.394060771452594,0.38506292923041,0.161347509943137,0.0261320836833676,0.0788393985614605,0.0175632778431566,0.047666208893347,0.0375096945222991
0.0575003470700809,0.0469321916855467,0.130281147853796,0.932959923161527,3.65082758821936,1.59287268936625,0.874168332011261,0.492828655391582,0.403079043188346,0.461851957541045,0.472105226532523,0.271521114235847,0.17344393144033,0.0983403036564526,0.149503809035494,0.0884769236660672
0.0805657905975369,0.108854685931599,0.0843032109335814,0.600046806829001,2.03693507365937,2.42264839428175,1.61549280635227,0.7653594789401,0.677540035123447,0.605414034768009,0.578960158208088,0.19401264098361,0.151068472010116,0.0386161021150679,0.0810078907096766,0.00844390577009867
0.249103874224465,0.0721208626651811,0.34798271722175,0.069152261699763,0.623523989105655,0.890720054736967,1.44878993094123,0.873604587252673,0.638328128306785,0.445405103705318,0.50189694734676,0.413639957659881,0.265175054592109,0.128399971528073,0.131233064153166,0.0702414012979477
0.251887982673228,0.185610899444135,0.218871651939969,0.185665662051857,0.410906467495751,0.987030470416454,1.38471083110851,1.31845251422898,1.0894948452407,0.63173456157889,0.52579901112357,0.439723481183371,0.432416453091738,0.463212719328141,0.218536582697892,0.119190834029085
0.369748995233492,0.184726299722686,0.223269100924938,0.125212415493082,0.532316132327463,0.487756863784281,0.850261338410086,0.82026431030362,0.944077788371385,0.6756763879303,0.56609987935478,0.28633842860686,0.34077767663257,0.199418294009897,0.253252391040166,0.0475468115270221
0.097916965240034,0.134926387393822,0.149378164566956,0.165940559319689,0.304656953410015,0.274434947225821,0.48086631550616,0.590911131276709,0.7501325630638,0.321619705464347,0.422181540351436,0.313484167502093,0.221467380086391,0.16779569278854,0.115602626052712,0.129804352547345
0.0758589822142307,0.114554793652477,0.289736168731634,0.167905546734881,0.293943267570732,0.587524630426415,0.51067374005503,0.628595409327658,0.585633316527378,0.341121871212735,0.369451256335793,0.572992917270291,0.472181209149997,0.204529934820727,0.238718332923922,0.111922535353143
0.191913332396233,0.170338641619524,0.166245287352285,0.141470278470285,0.186890007451173,0.723937620949391,0.639979700208759,0.705339662626463,0.719717750714366,0.568807770830545,0.768166370820049,0.763236566845229,0.753113832985183,0.330379055591464,0.340313444282027,0.121083900512329
0.0981038373300847,0.111193693194342,0.118017456830093,0.226915099365562,0.422191357717272,0.596292860737738,0.58139829735024,0.700289290842315,0.780492318989975,0.658635855238666,0.526596159554957,0.776273664842146,0.674896081787293,0.680042075343972,0.507545548041072,0.303431334298088
0.0591139071202732,0.0905637120757646,0.000000000000000000000000078938209979507,0.0136842608403852,0.226952675732808,0.466793226027147,0.717926704558961,0.747960251275969,0.681914603582437,0.596594416752139,0.669648581263608,0.511980519233602,0.638809759250903,0.675590623698214,0.306108961755283,0.219115879348686
0.0270733674372854,0.0416375044198233,0.0413833460636451,0.109237107629154,0.000270048099645174,0.322986781086198,0.309987534353043,0.251045264843541,0.469964942047827,0.389594477490388,0.34413773570616,0.395151932593384,1.08096950536548,1.27995265578111,0.250479136699265,0.0885388146662256
0.0000000000110382884553845,0.00000738377731811853,0.00000000000000000000000464739605063403,0.116787701323811,0.081685162289096,0.000165666751945537,0.00000000000145687342241211,0.148885936185729,0.287652378930976,0.943051007955319,0.504464875113253,0.506491558195357,0.14933704539325,1.60799248042989,0.49074154336224,0.000000451948493443548
